payment_id,order_id,payment_type,installments,payment_value
PAY002719,O002719,credit_card,3,2510.17
PAY002720,O002720, digital_wallet ,1,3030.55
PAY002721,O002721,credit_card,12,273.73
PAY002722,O002722,digital_wallet,1,1386.68
PAY002723,O002723,digital_wallet,1,388.24
PAY002724,O002724,credit_card,1,321.45
PAY002725,O002725,credit_card,3,107.32
PAY002726,O002726,digital_wallet,1,487.06
PAY002727,O002727,credit_card,1,126.17
PAY002728,O002728,credit_card,1,244.42
PAY002729,O002729,digital_wallet,1,438.49
PAY002730,O002730,debit_card,1,2129.69
PAY002731,O002731,credit_card,2,156.51
PAY002732,O002732,debit_card,1,332.39
PAY002733,O002733,credit_card,6,125.29
PAY002734,O002734,debit_card,1,595.83
PAY002735,O002735,debit_card,1,810.0
PAY002736,O002736,bank_transfer,1,1279.95
PAY002737,O002737,debit_card,1,100.3
PAY002738,O002738,credit_card,2,1228.99
PAY002739,O002739,debit_card,1,1828.3
PAY002740,O002740,credit_card,3,237.68
PAY002741,O002741,credit_card,6,320.63
PAY002742,O002742,credit_card,3,1658.43
PAY002743,O002743,debit_card,1,331.65
PAY002744,O002744,bank_transfer,1,57.47
PAY002745,O002745,credit_card,2,445.55
PAY002746,O002746,credit_card,2,83.0
PAY002747,O002747,credit_card,2,605.37
PAY002748,O002748,credit_card,1,1101.96
PAY002749,O002749,debit_card,1,144.28
PAY002750,O002750,credit_card,6,337.74
PAY002751,O002751,debit_card,1,796.31
PAY002752,O002752,credit_card,3,1382.3
PAY002753,O002753,debit_card,1,981.01
PAY002754,O002754,debit_card,1,395.69
PAY002755,O002755,debit_card,1,412.7
PAY002756,O002756,debit_card,1,246.47
PAY002757,O002757,credit_card,2,46.84
PAY002758,O002758,credit_card,3,317.35
PAY002759,O002759,credit_card,1,2300.05
PAY002760,O002760,credit_card,1,130.81
PAY002761,O002761,credit_card,2,1890.12
PAY002762,O002762,bank_transfer,1,2418.66
PAY002763,O002763,bank_transfer,1,173.82
PAY002764,O002764,digital_wallet,1,501.28
PAY002765,O002765,debit_card,1,1632.12
PAY002766,O002766,credit_card,3,774.44
PAY002767,O002767,credit_card,1,129.18
PAY002768,O002768,debit_card,1,787.4
PAY002769,O002769,credit_card,6,1285.08
PAY002770,O002770,credit_card,6,824.73
PAY002771,O002771,credit_card,3,383.71
PAY002772,O002772,digital_wallet,1,2589.67
PAY002773,O002773,credit_card,3,34.09
PAY002774,O002774,credit_card,1,3141.25
PAY002775,O002775,credit_card,3,524.4
PAY002776,O002776,credit_card,1,3014.05
PAY002777,O002777,credit_card,2,300.1
PAY002778,O002778,credit_card,1,1168.68
PAY002779,O002779,credit_card,2,211.69
PAY002780,O002780,credit_card,1,4525.13
PAY002781,O002781,credit_card,1,3629.46
PAY002782,O002782,debit_card,1,2102.1
PAY002783,O002783,debit_card,1,550.45
PAY002784,O002784,digital_wallet,1,1045.33
PAY002785,O002785,credit_card,1,1786.22
PAY002786,O002786,debit_card,1,1525.58
PAY002787,O002787,debit_card,1,358.36
PAY002788,O002788,debit_card,1,377.87
PAY002789,O002789,debit_card,1,381.67
PAY002790,O002790,debit_card,1,388.92
PAY002791,O002791,debit_card,1,1412.72
PAY002792,O002792,credit_card,3,1109.78
PAY002793,O002793,credit_card,2,173.34
PAY002794,O002794,credit_card,6,1283.84
PAY002795,O002795,credit_card,1,1407.46
PAY002796,O002796,bank_transfer,1,865.22
PAY002797,O002797,digital_wallet,1,316.17
PAY002798,O002798,credit_card,1,493.41
PAY002799,O002799,credit_card,3,921.38
PAY002800,O002800,bank_transfer,1,829.1
PAY002801,O002801,credit_card,6,1340.24
PAY002802,O002802,credit_card,2,886.69
PAY002803,O002803,credit_card,1,2112.21
PAY002804,O002804,digital_wallet,1,722.39
PAY002805,O002805,DEBIT_CARD,1,1379.27
PAY002806,O002806,debit_card,1,227.18
PAY002807,O002807,digital_wallet,1,172.74
PAY002808,O002808,debit_card,1,90.74
PAY002809,O002809,credit_card,2,777.24
PAY002810,O002810,digital_wallet,1,676.92
PAY002811,O002811,debit_card,1,1915.42
PAY002812,O002812,credit_card,2,578.04
PAY002813,O002813,credit_card,3,838.67
PAY002814,O002814,debit_card,1,790.09
PAY002815,O002815,digital_wallet,1,691.82
PAY002816,O002816,credit_card,12,1002.17
PAY002817,O002817,credit_card,3,1460.91
PAY002818,O002818,digital_wallet,1,464.46
PAY002819,O002819,debit_card,1,876.17
PAY002820,O002820,credit_card,1,1037.93
PAY002821,O002821,bank_transfer,1,2435.38
PAY002822,O002822,credit_card,1,1989.49
PAY002823,O002823,digital_wallet,1,551.29
PAY002824,O002824,credit_card,1,831.27
PAY002825,O002825,credit_card,2,1996.61
PAY002826,O002826,CREDIT_CARD,3,1280.24
PAY002827,O002827,credit_card,2,96.03
PAY002828,O002828,credit_card,1,344.26
PAY002829,O002829,credit_card,6,1395.33
PAY002830,O002830,debit_card,1,1323.86
PAY002831,O002831,bank_transfer,1,978.38
PAY002832,O002832,debit_card,1,4581.5
PAY002833,O002833,credit_card,3,671.7
PAY002834,O002834,credit_card,6,759.94
PAY002835,O002835,credit_card,6,1047.53
PAY002836,O002836,credit_card,1,1471.04
PAY002837,O002837,credit_card,1,3926.15
PAY002838,O002838,debit_card,1,699.41
PAY002839,O002839,credit_card,6,816.45
PAY002840,O002840,debit_card,1,2411.9
PAY002841,O002841,credit_card,1,24010.58
PAY002842,O002842,debit_card,1,818.03
PAY002843,O002843,digital_wallet,1,1586.87
PAY002844,O002844,credit_card,1,165.72
PAY002845,O002845,credit_card,1,554.23
PAY002846,O002846,credit_card,3,125.33
PAY002847,O002847,credit_card,1,1765.57
PAY002848,O002848,credit_card,1,197.3
PAY002849,O002849,digital_wallet,1,597.25
PAY002850,O002850,debit_card,1,644.4
PAY002851,O002851,credit_card,6,989.08
PAY002852,O002852,credit_card,2,496.14
PAY002853,O002853,digital_wallet,1,1537.95
PAY002854,O002854,credit_card,1,238.54
PAY002855,O002855,credit_card,1,632.91
PAY002856,O002856,credit_card,6,255.06
PAY002857,O002857,credit_card,2,1054.95
PAY002858,O002858,debit_card,1,678.13
PAY002859,O002859,digital_wallet,1,361.59
PAY002860,O002860,credit_card,3,328.13
PAY002861,O002861,digital_wallet,1,625.28
PAY002862,O002862,credit_card,6,1934.6
PAY002863,O002863,CREDIT_CARD,2,4537.85
PAY002864,O002864,credit_card,12,225.5
PAY002865,O002865,credit_card,3,3703.26
PAY002866,O002866,credit_card,3,882.99
PAY002867,O002867,debit_card,1,472.93
PAY002868,O002868,credit_card,1,727.15
PAY002869,O002869,credit_card,2,3322.56
PAY002870,O002870,credit_card,1,1450.25
PAY002871,O002871,credit_card,2,957.59
PAY002872,O002872,credit_card,1,1199.22
PAY002873,O002873,credit_card,2,1117.15
PAY002874,O002874,credit_card,2,5817.19
PAY002875,O002875,credit_card,2,759.11
PAY002876,O002876,credit_card,6,2823.11
PAY002877,O002877,credit_card,12,278.53
PAY002878,O002878,credit_card,1,408.86
PAY002879,O002879,bank_transfer,1,368.43
PAY002880,O002880,credit_card,1,127.68
PAY002881,O002881,digital_wallet,1,1082.03
PAY002882,O002882,bank_transfer,1,1048.99
PAY002883,O002883,digital_wallet,1,98.96
PAY002884,O002884,digital_wallet,1,414.95
PAY002885,O002885,credit_card,6,973.49
PAY002886,O002886,bank_transfer,1,151.88
PAY002887,O002887,credit_card,1,801.44
PAY002888,O002888,debit_card,1,290.24
PAY002889,O002889,credit_card,6,1233.73
PAY002890,O002890,credit_card,6,990.01
PAY002891,O002891,credit_card,1,2310.12
PAY002892,O002892,credit_card,2,122.69
PAY002893,O002893,digital_wallet,1,289.18
PAY002894,O002894,credit_card,2,1361.26
PAY002895,O002895,credit_card,2,1266.78
PAY002896,O002896,digital_wallet,1,1147.57
PAY002897,O002897,credit_card,3,517.62
PAY002898,O002898,credit_card,1,968.83
PAY002899,O002899,debit_card,1,36.11
PAY002900,O002900,credit_card,2,2501.23
PAY002901,O002901,debit_card,1,1631.6
PAY002902,O002902,credit_card,1,324.9
PAY002903,O002903,credit_card,1,1859.7
PAY002904,O002904,debit_card,1,1902.48
PAY002905,O002905,CREDIT_CARD,12,204.05
PAY002906,O002906,credit_card,3,197.65
PAY002907,O002907,credit_card,1,1231.93
PAY002908,O002908,debit_card,1,740.42
PAY002909,O002909,debit_card,1,1022.55
PAY002910,O002910,digital_wallet,1,402.54
PAY002911,O002911,debit_card,1,2247.23
PAY002912,O002912,debit_card,1,537.43
PAY002913,O002913,credit_card,1,979.38
PAY002914,O002914,credit_card,12,1249.72
PAY002915,O002915,bank_transfer,1,178.28
PAY002916,O002916,credit_card,2,836.12
PAY002917,O002917,credit_card,1,1492.85
PAY002918,O002918,debit_card,1,534.83
PAY002919,O002919,credit_card,1,425.08
PAY002920,O002920,credit_card,1,378.93
PAY002921,O002921,credit_card,2,1153.6
PAY002922,O002922,debit_card,1,5389.67
PAY002923,O002923,debit_card,1,1909.63
PAY002924,O002924,debit_card,1,11660.34
PAY002925,O002925,credit_card,6,774.18
PAY002926,O002926,debit_card,1,1041.3
PAY002927,O002927,debit_card,1,886.34
PAY002928,O002928,credit_card,1,495.01
PAY002929,O002929,bank_transfer,1,787.92
PAY002930,O002930,digital_wallet,1,1343.8
PAY002931,O002931,credit_card,1,5714.17
PAY002932,O002932,digital_wallet,1,464.96
PAY002933,O002933,debit_card,1,126.5
PAY002934,O002934,credit_card,6,844.19
PAY002935,O002935,debit_card,1,553.02
PAY002936,O002936,credit_card,1,872.7
PAY002937,O002937,credit_card,1,818.85
PAY002938,O002938,credit_card,12,77.13
PAY002939,O002939,credit_card,1,2292.33
PAY002940,O002940,bank_transfer,1,1645.65
PAY002941,O002941,credit_card,3,911.59
PAY002942,O002942,credit_card,12,1968.22
PAY002943,O002943,credit_card,6,405.72
PAY002944,O002944,digital_wallet,1,636.96
PAY002945,O002945,credit_card,1,645.69
PAY002946,O002946,digital_wallet,1,855.97
PAY002947,O002947,credit_card,2,2289.2
PAY002948,O002948,debit_card,1,2465.65
PAY002949,O002949,credit_card,1,435.04
PAY002950,O002950,credit_card,1,230.23
PAY002951,O002951,credit_card,6,1048.43
PAY002952,O002952,digital_wallet,1,78.66
PAY002953,O002953,credit_card,2,10387.45
PAY002954,O002954,credit_card,1,404.98
PAY002955,O002955,debit_card,1,570.36
PAY002956,O002956,debit_card,1,141.21
PAY002957,O002957,credit_card,2,540.29
PAY002958,O002958,credit_card,12,523.65
PAY002959,O002959,debit_card,1,646.86
PAY002960,O002960,digital_wallet,1,410.51
PAY002961,O002961,debit_card,1,988.39
PAY002962,O002962,credit_card,12,229.86
PAY002963,O002963,credit_card,1,97.93
PAY002964,O002964,debit_card,1,28.71
PAY002965,O002965,bank_transfer,1,1005.73
PAY002966,O002966,digital_wallet,1,571.64
PAY002967,O002967,debit_card,1,834.47
PAY002968,O002968,credit_card,12,2006.38
PAY002969,O002969,debit_card,1,2354.27
PAY002970,O002970,debit_card,1,1251.56
PAY002971,O002971,credit_card,3,3434.43
PAY002972,O002972,bank_transfer,1,2877.85
PAY002973,O002973,debit_card,1,1546.61
PAY002974,O002974,debit_card,1,388.76
PAY002975,O002975,debit_card,1,386.47
PAY002976,O002976,credit_card,6,330.25
PAY002977,O002977,debit_card,1,752.94
PAY002978,O002978,debit_card,1,57.89
PAY002979,O002979,credit_card,2,1466.71
PAY002980,O002980,debit_card,1,1663.72
PAY002981,O002981,credit_card,2,585.3
PAY002982,O002982,bank_transfer,1,541.89
PAY002983,O002983,debit_card,1,195.82
PAY002984,O002984,credit_card,3,1079.38
PAY002985,O002985,credit_card,1,276.75
PAY002986,O002986,credit_card,3,1257.23
PAY002987,O002987,digital_wallet,1,669.59
PAY002988,O002988,credit_card,1,429.39
PAY002989,O002989,credit_card,2,1314.72
PAY002990,O002990,credit_card,2,2060.44
PAY002991,O002991,credit_card,6,1290.65
PAY002992,O002992,credit_card,2,1038.92
PAY002993,O002993,digital_wallet,1,2367.4
PAY002994,O002994,debit_card,1,964.48
PAY002995,O002995,credit_card,3,529.39
PAY002996,O002996,credit_card,12,577.43
PAY002997,O002997,credit_card,2,583.3
PAY002998,O002998,digital_wallet,1,774.84
PAY002999,O002999,credit_card,1,788.86
PAY003000,O003000,credit_card,3,71.55
PAY003001,O003001,credit_card,6,437.74
PAY003002,O003002,credit_card,6,910.21
PAY003003,O003003,debit_card,1,1576.92
PAY003004,O003004,credit_card,1,821.83
PAY003005,O003005,credit_card,3,176.77
PAY003006,O003006,debit_card,1,467.83
PAY003007,O003007,debit_card,1,1005.35
PAY003008,O003008,digital_wallet,1,76.83
PAY003009,O003009,credit_card,1,292.73
PAY003010,O003010,credit_card,6,1241.43
PAY003011,O003011,bank_transfer,1,1493.06
PAY003012,O003012,debit_card,1,537.43
PAY003013,O003013,debit_card,1,497.99
PAY003014,O003014,credit_card,1,263.52
PAY003015,O003015,debit_card,1,1817.19
PAY003016,O003016,digital_wallet,1,327.57
PAY003017,O003017,credit_card,3,678.77
PAY003018,O003018,credit_card,12,1129.35
PAY003019,O003019,digital_wallet,1,1265.73
PAY003020,O003020,credit_card,3,498.84
PAY003021,O003021,credit_card,3,30545.39
PAY003022,O003022,credit_card,3,502.16
PAY003023,O003023,credit_card,1,389.39
PAY003024,O003024,digital_wallet,1,1522.48
PAY003025,O003025,credit_card,6,1623.97
PAY003026,O003026,bank_transfer,1,184.56
PAY003027,O003027,credit_card,2,296.67
PAY003028,O003028,credit_card,1,549.26
PAY003029,O003029,credit_card,1,977.44
PAY003030,O003030,credit_card,1,931.68
PAY003031,O003031,credit_card,6,1775.54
PAY003032,O003032,credit_card,2,1361.81
PAY003033,O003033,credit_card,1,985.18
PAY003034,O003034,digital_wallet,1,870.03
PAY003035,O003035,credit_card,3,128.31
PAY003036,O003036,debit_card,1,2769.15
PAY003037,O003037,credit_card,3,806.41
PAY003038,O003038,debit_card,1,501.9
PAY003039,O003039,debit_card,1,276.14
PAY003040,O003040,digital_wallet,1,225.38
PAY003041,O003041,credit_card,3,1115.31
PAY003042,O003042,credit_card,6,984.18
PAY003043,O003043,credit_card,2,260.5
PAY003044,O003044,credit_card,1,2344.44
PAY003045,O003045,credit_card,2,524.66
PAY003046,O003046,debit_card,1,465.57
PAY003047,O003047,bank_transfer,1,441.13
PAY003048,O003048,credit_card,1,916.42
PAY003049,O003049,credit_card,3,61.01
PAY003050,O003050,credit_card,3,527.93
PAY003051,O003051,debit_card,1,992.21
PAY003052,O003052,DEBIT_CARD,1,929.84
PAY003053,O003053,credit_card,2,1453.96
PAY003054,O003054,credit_card,3,1128.99
PAY003055,O003055,credit_card,3,1285.26
PAY003056,O003056,credit_card,3,1445.2
PAY003057,O003057,credit_card,3,161.36
PAY003058,O003058,credit_card,1,120.52
PAY003059,O003059,credit_card,2,898.44
PAY003060,O003060,credit_card,1,1777.86
PAY003061,O003061,credit_card,12,11353.52
PAY003062,O003062,digital_wallet,1,651.91
PAY003063,O003063,credit_card,2,20286.31
PAY003064,O003064,bank_transfer,1,1178.91
PAY003065,O003065,credit_card,3,542.44
PAY003066,O003066,digital_wallet,1,487.57
PAY003067,O003067,credit_card,1,446.23
PAY003068,O003068,credit_card,2,41432.15
PAY003069,O003069,debit_card,1,723.7
PAY003070,O003070,credit_card,1,428.15
PAY003071,O003071,credit_card,3,1274.78
PAY003072,O003072,credit_card,1,553.27
PAY003073,O003073,credit_card,2,3099.7
PAY003074,O003074,bank_transfer,1,1483.64
PAY003075,O003075,debit_card,1,28.53
PAY003076,O003076,bank_transfer,1,1193.21
PAY003077,O003077,debit_card,1,1169.17
PAY003078,O003078,credit_card,1,399.4
PAY003079,O003079,digital_wallet,1,6892.76
PAY003080,O003080,digital_wallet,1,246.9
PAY003081,O003081,credit_card,2,607.28
PAY003082,O003082,debit_card,1,188.06
PAY003083,O003083,credit_card,3,2445.95
PAY003084,O003084,credit_card,6,514.11
PAY003085,O003085, bank_transfer ,1,449.73
PAY003086,O003086,debit_card,1,5626.28
PAY003087,O003087,DEBIT_CARD,1,85.56
PAY003088,O003088,credit_card,1,1261.91
PAY003089,O003089,debit_card,1,1630.6
PAY003090,O003090,debit_card,1,995.62
PAY003091,O003091,credit_card,6,725.13
PAY003092,O003092,debit_card,1,1160.78
PAY003093,O003093,credit_card,6,339.84
PAY003094,O003094,credit_card,1,258.87
PAY003095,O003095,credit_card,2,746.31
PAY003096,O003096,bank_transfer,1,1256.62
PAY003097,O003097,credit_card,12,856.38
PAY003098,O003098,credit_card,1,492.12
PAY003099,O003099,credit_card,1,760.59
PAY003100,O003100,bank_transfer,1,821.67
PAY003101,O003101,debit_card,1,957.82
PAY003102,O003102,credit_card,2,104.81
PAY003103,O003103,digital_wallet,1,2888.56
PAY003104,O003104,debit_card,1,812.65
PAY003105,O003105,digital_wallet,1,1330.75
PAY003106,O003106,credit_card,2,733.41
PAY003107,O003107, bank_transfer ,1,2286.32
PAY003108,O003108,debit_card,1,2652.72
PAY003109,O003109,debit_card,1,3355.42
PAY003110,O003110,credit_card,3,131.11
PAY003111,O003111,digital_wallet,1,448.1
PAY003112,O003112,credit_card,2,3238.04
PAY003113,O003113,digital_wallet,1,566.49
PAY003114,O003114,credit_card,3,1669.41
PAY003115,O003115,credit_card,1,1420.55
PAY003116,O003116,debit_card,1,1952.86
PAY003117,O003117,credit_card,3,508.01
PAY003118,O003118,debit_card,1,822.12
PAY003119,O003119,credit_card,1,749.7
PAY003120,O003120,bank_transfer,1,97.73
PAY003121,O003121,digital_wallet,1,1111.61
PAY003122,O003122,digital_wallet,1,1191.8
PAY003123,O003123,debit_card,1,426.32
PAY003124,O003124,credit_card,2,895.2
PAY003125,O003125,debit_card,1,160.2
PAY003126,O003126,digital_wallet,1,768.77
PAY003127,O003127,bank_transfer,1,491.42
PAY003128,O003128,credit_card,2,246.54
PAY003129,O003129,credit_card,6,2032.63
PAY003130,O003130,credit_card,3,455.77
PAY003131,O003131,digital_wallet,1,2293.57
PAY003132,O003132,debit_card,1,96.6
PAY003133,O003133,credit_card,1,1394.88
PAY003134,O003134,credit_card,12,3569.65
PAY003135,O003135,credit_card,1,625.29
PAY003136,O003136,credit_card,3,1538.43
PAY003137,O003137,debit_card,1,207.51
PAY003138,O003138,credit_card,6,770.64
PAY003139,O003139,digital_wallet,1,1073.04
PAY003140,O003140,credit_card,2,86.09
PAY003141,O003141,CREDIT_CARD,6,447.87
PAY003142,O003142,bank_transfer,1,103.46
PAY003143,O003143,bank_transfer,1,453.94
PAY003144,O003144,credit_card,1,1382.54
PAY003145,O003145,digital_wallet,1,4084.33
PAY003146,O003146,credit_card,3,283.71
PAY003147,O003147,credit_card,2,2034.98
PAY003148,O003148,credit_card,6,724.93
PAY003149,O003149, debit_card ,1,485.69
PAY003150,O003150,credit_card,1,142.75
PAY003151,O003151,credit_card,1,337.19
PAY003152,O003152,bank_transfer,1,713.35
PAY003153,O003153,debit_card,1,732.24
PAY003154,O003154,credit_card,6,428.58
PAY003155,O003155,digital_wallet,1,366.54
PAY003156,O003156,credit_card,2,1420.48
PAY003157,O003157,bank_transfer,1,994.46
PAY003158,O003158,credit_card,2,622.88
PAY003159,O003159,debit_card,1,1556.53
PAY003160,O003160,credit_card,6,581.54
PAY003161,O003161,credit_card,1,2298.64
PAY003162,O003162,credit_card,1,359.42
PAY003163,O003163,debit_card,1,403.06
PAY003164,O003164,credit_card,1,222.71
PAY003165,O003165,credit_card,1,887.52
PAY003166,O003166,credit_card,2,688.6
PAY003167,O003167,credit_card,6,2147.3
PAY003168,O003168,debit_card,1,912.08
PAY003169,O003169,debit_card,1,508.39
PAY003170,O003170,debit_card,1,187.52
PAY003171,O003171,bank_transfer,1,191.78
PAY003172,O003172,digital_wallet,1,1012.13
PAY003173,O003173,credit_card,1,722.58
PAY003174,O003174,debit_card,1,683.02
PAY003175,O003175,digital_wallet,1,493.43
PAY003176,O003176,credit_card,1,251.53
PAY003177,O003177,debit_card,1,551.19
PAY003178,O003178,bank_transfer,1,765.85
PAY003179,O003179,digital_wallet,1,929.45
PAY003180,O003180,credit_card,2,508.63
PAY003181,O003181,digital_wallet,1,865.38
PAY003182,O003182,credit_card,1,712.93
PAY003183,O003183,credit_card,12,716.07
PAY003184,O003184,digital_wallet,1,425.46
PAY003185,O003185,digital_wallet,1,29.28
PAY003186,O003186,credit_card,3,1856.58
PAY003187,O003187,debit_card,1,2641.08
PAY003188,O003188,credit_card,3,821.33
