review_id,order_id,review_score,review_comment,review_date
R002754,O002754,5,Llegó perfecto,2024-02-21
R002755,O002755,4,Buena compra,2024-06-25
R002756,O002756,4,Recomendado,2026-03-07
R002757,O002757,5,Llegó perfecto,2025-08-04
R002758,O002758,5,Excelente producto,2025-05-25
R002759,O002759,4,Todo bien,2025-06-04
R002760,O002760,4,Recomendado,2024-11-28
R002761,O002761,2,Podría mejorar,2025-10-09
R002762,O002762,5,Muy buena experiencia,2025-06-09
R002763,O002763,5,Muy buena experiencia,2024-05-09
R002764,O002764,4,Todo bien,2024-11-06
R002766,O002766,5,Llegó perfecto,2026-01-17
R002769,O002769,4,Buena compra,2026-04-23
R002770,O002770,3,Experiencia normal,2024-12-01
R002772,O002772,5,Llegó perfecto,2024-11-22
R002773,O002773,5,Llegó perfecto,2024-11-24
R002775,O002775,1,Producto llegó tarde,2025-12-13
R002778,O002778,3,,2026-03-23
R002779,O002779,3,Cumple lo esperado,2026-01-14
R002780,O002780,1,Producto llegó tarde,2025-01-23
R002781,O002781,3,Cumple lo esperado,2025-07-11
R002782,O002782,1,Muy mala experiencia,2025-02-08
R002783,O002783,5,Muy buena experiencia,2024-03-07
R002784,O002784,4,Todo bien,2025-08-05
R002785,O002785,5,Excelente producto,2025-07-16
R002786,O002786,3,,2026-03-31
R002787,O002787,5,Muy buena experiencia,2024-12-07
R002788,O002788,4,Todo bien,2026-03-25
R002789,O002789,1,Producto llegó tarde,2025-01-13
R002790,O002790,5,Llegó perfecto,2026-01-26
R002791,O002791,5,Muy buena experiencia,2024-12-25
R002792,O002792,3,Experiencia normal,2024-12-27
R002794,O002794,1,Producto llegó tarde,2024-11-09
R002795,O002795,1,Muy mala experiencia,2024-10-16
R002798,O002798,3,,2024-08-19
R002799,O002799,4,Buena compra,2026-03-16
R002800,O002800,5,Llegó perfecto,2024-01-23
R002801,O002801,5,Muy buena experiencia,2025-05-15
R002802,O002802,4,Recomendado,2025-06-10
R002803,O002803,5,Excelente producto,2025-08-13
R002806,O002806,5,Muy buena experiencia,2026-02-12
R002809,O002809,3,Aceptable,2024-07-04
R002810,O002810,1,,2024-11-24
R002811,O002811,2,Podría mejorar,2024-05-02
R002813,O002813,2,Podría mejorar,2025-07-01
R002814,O002814,5,Llegó perfecto,2024-05-19
R002815,O002815,5,,2024-05-01
R002816,O002816,3,Experiencia normal,2024-06-17
R002817,O002817,2,Podría mejorar,2026-03-30
R002819,O002819,1,No lo recomiendo,2026-01-26
R002821,O002821,3,Experiencia normal,2024-02-12
R002822,O002822,4,Buena compra,2026-02-06
R002823,O002823,3,Experiencia normal,2025-12-11
R002825,O002825,3,Experiencia normal,2026-02-02
R002827,O002827,4,Recomendado,2025-07-31
R002828,O002828,4,Todo bien,2026-07-03
R002831,O002831,4,,2025-06-07
R002832,O002832,2,Podría mejorar,2024-04-03
R002833,O002833,4,Todo bien,2025-01-31
R002834,O002834,5,Muy buena experiencia,2025-05-29
R002835,O002835,4,,2026-03-23
R002837,O002837,2,Demora excesiva,2026-03-21
R002838,O002838,2,Podría mejorar,2024-06-05
R002839,O002839,3,Cumple lo esperado,2026-02-02
R002840,O002840,4,,2026-07-06
R002841,O002841,5,,2025-06-21
R002842,O002842,4,Buena compra,2025-09-25
R002843,O002843,4,Todo bien,2024-10-15
R002845,O002845,3,Experiencia normal,2024-07-10
R002846,O002846,5,Muy buena experiencia,2025-03-29
R002848,O002848,4,Buena compra,2024-12-22
R002849,O002849,5,Muy buena experiencia,2026-01-21
R002851,O002851,1,Producto llegó tarde,2024-06-20
R002852,O002852,5,Excelente producto,2025-06-01
R002853,O002853,1,No lo recomiendo,2025-03-20
R002855,O002855,4,Todo bien,2026-01-28
R002856,O002856,5,,2025-07-26
R002858,O002858,3,Cumple lo esperado,2024-02-28
R002860,O002860,5,,2024-03-21
R002862,O002862,5,Llegó perfecto,2024-12-09
R002863,O002863,1,No lo recomiendo,2024-04-29
R002864,O002864,4,Todo bien,2024-02-12
R002865,O002865,3,Cumple lo esperado,2025-08-29
R002866,O002866,5,Llegó perfecto,2025-09-05
R002867,O002867,3,,2024-11-03
R002869,O002869,3,Experiencia normal,2025-11-23
R002870,O002870,5,Excelente producto,2025-08-28
R002872,O002872,4,Buena compra,2026-03-12
R002873,O002873,4,Recomendado,2026-03-31
R002874,O002874,4,Buena compra,2025-04-01
R002875,O002875,5,Llegó perfecto,2025-11-21
R002876,O002876,4,Todo bien,2025-10-17
R002877,O002877,5,Muy buena experiencia,2024-08-13
R002878,O002878,5,Excelente producto,2025-06-21
R002880,O002880,5,Muy buena experiencia,2025-08-15
R002882,O002882,3,Experiencia normal,2024-11-14
R002883,O002883,5,Excelente producto,2025-02-23
R002885,O002885,5,Llegó perfecto,2024-04-07
R002886,O002886,3,Cumple lo esperado,2024-12-18
R002887,O002887,1,No lo recomiendo,2024-10-17
R002889,O002889,4,Buena compra,2025-03-20
R002890,O002890,5,,2025-02-05
R002892,O002892,3,Aceptable,2024-06-26
R002893,O002893,5,Llegó perfecto,2025-09-03
R002894,O002894,4,Buena compra,2025-01-29
R002895,O002895,1,No lo recomiendo,2025-10-07
R002896,O002896,2,Podría mejorar,2024-06-21
R002897,O002897,1,No lo recomiendo,2026-03-16
R002899,O002899,3,Aceptable,2024-12-18
R002900,O002900,5,Excelente producto,2025-06-12
R002902,O002902,3,Aceptable,2025-09-25
R002903,O002903,4,Buena compra,2024-11-17
R002905,O002905,5,Muy buena experiencia,2026-04-20
R002907,O002907,4,Buena compra,2025-01-19
R002908,O002908,5,Muy buena experiencia,2024-10-06
R002910,O002910,2,,2025-05-29
R002911,O002911,5,Excelente producto,2024-02-04
R002912,O002912,5,Excelente producto,2026-03-18
R002913,O002913,5,Excelente producto,2026-03-27
R002914,O002914,1,Producto llegó tarde,2026-01-22
R002917,O002917,5,Muy buena experiencia,2024-10-12
R002919,O002919,5,Muy buena experiencia,2024-07-03
R002920,O002920,5,Excelente producto,2025-03-16
R002921,O002921,5,Llegó perfecto,2026-06-23
R002922,O002922,2,Producto regular,2024-05-12
R002925,O002925,5,Llegó perfecto,2025-09-27
R002926,O002926,5,,2025-04-18
R002927,O002927,2,Podría mejorar,2025-08-22
R002928,O002928,2,Podría mejorar,2026-05-01
R002930,O002930,5,Llegó perfecto,2025-09-26
R002933,O002933,5,Llegó perfecto,2024-11-28
R002934,O002934,3,Experiencia normal,2024-07-29
R002935,O002935,4,,2026-03-11
R002936,O002936,5,Muy buena experiencia,2025-08-17
R002937,O002937,1,Muy mala experiencia,2024-08-06
R002938,O002938,5,Muy buena experiencia,2024-10-25
R002939,O002939,1,No lo recomiendo,2025-09-30
R002942,O002942,2,Demora excesiva,2025-10-10
R002943,O002943,5,Muy buena experiencia,2025-04-07
R002944,O002944,4,,2026-01-04
R002945,O002945,2,Demora excesiva,2026-04-26
R002946,O002946,2,,2026-02-09
R002947,O002947,5,Llegó perfecto,2025-01-06
R002949,O002949,4,Buena compra,2024-10-06
R002950,O002950,1,Producto llegó tarde,2026-05-20
R002951,O002951,3,,2024-06-24
R002953,O002953,1,,2024-10-11
R002954,O002954,3,Experiencia normal,2024-11-02
R002955,O002955,5,Muy buena experiencia,2026-06-16
R002956,O002956,4,Recomendado,2024-05-01
R002957,O002957,4,Recomendado,2026-02-16
R002958,O002958,5,Llegó perfecto,2024-03-15
R002960,O002960,5,Excelente producto,2025-09-20
R002961,O002961,4,Buena compra,2026-05-25
R002964,O002964,4,Todo bien,2026-01-28
R002968,O002968,1,Producto llegó tarde,2024-09-17
R002969,O002969,2,Demora excesiva,2026-01-14
R002972,O002972,2,Producto regular,2025-06-07
R002973,O002973,3,Aceptable,2024-10-01
R002974,O002974,5,Excelente producto,2025-12-18
R002975,O002975,5,Llegó perfecto,2024-05-22
R002977,O002977,5,Llegó perfecto,2025-09-18
R002978,O002978,3,Experiencia normal,2024-09-06
R002980,O002980,5,Llegó perfecto,2024-10-09
R002981,O002981,3,Aceptable,2025-11-13
R002983,O002983,3,Aceptable,2024-01-26
R002984,O002984,5,Muy buena experiencia,2026-02-28
R002985,O002985,4,Recomendado,2026-04-28
R002986,O002986,5,Excelente producto,2024-04-07
R002987,O002987,5,Excelente producto,2024-03-23
R002988,O002988,3,Aceptable,2025-09-10
R002989,O002989,4,Todo bien,2025-05-16
R002990,O002990,4,,2024-11-13
R002991,O002991,4,Todo bien,2026-07-01
R002992,O002992,4,Todo bien,2025-06-20
R002993,O002993,4,,2025-02-09
R002994,O002994,5,Excelente producto,2024-12-10
R002995,O002995,2,Podría mejorar,2024-04-07
R002997,O002997,5,Excelente producto,2025-10-23
R002998,O002998,4,Recomendado,2024-08-25
R002999,O002999,4,Recomendado,2024-09-04
R003001,O003001,5,Muy buena experiencia,2025-06-10
R003003,O003003,4,Recomendado,2025-05-05
R003004,O003004,4,Buena compra,2024-05-21
R003005,O003005,5,,2025-09-26
R003006,O003006,1,Producto llegó tarde,2024-07-11
R003008,O003008,4,Recomendado,2026-03-15
R003009,O003009,5,Muy buena experiencia,2025-09-14
R003010,O003010,3,Experiencia normal,2025-06-03
R003011,O003011,1,Producto llegó tarde,2025-07-14
R003012,O003012,4,Recomendado,2024-09-01
R003013,O003013,4,Recomendado,2026-05-16
R003014,O003014,4,Recomendado,2026-04-04
R003015,O003015,5,Excelente producto,2024-08-25
R003016,O003016,1,No lo recomiendo,2025-09-27
R003017,O003017,4,Todo bien,2024-03-16
R003018,O003018,3,Experiencia normal,2024-02-18
R003019,O003019,2,Demora excesiva,2025-02-21
R003020,O003020,5,Excelente producto,2025-05-28
R003023,O003023,4,Todo bien,2025-05-31
R003026,O003026,5,Excelente producto,2025-05-29
R003027,O003027,5,,2024-07-23
R003029,O003029,5,Muy buena experiencia,2024-11-19
R003030,O003030,4,Recomendado,2026-03-13
R003032,O003032,5,Excelente producto,2024-04-12
R003033,O003033,1,Muy mala experiencia,2025-12-02
R003034,O003034,4,,2024-11-27
R003035,O003035,5,Llegó perfecto,2025-11-07
R003036,O003036,2,Podría mejorar,2024-03-25
R003038,O003038,5,Muy buena experiencia,2025-02-12
R003039,O003039,2,Demora excesiva,2026-06-02
R003042,O003042,5,Llegó perfecto,2026-02-20
R003043,O003043,3,Cumple lo esperado,2025-04-08
R003045,O003045,3,Cumple lo esperado,2025-08-14
R003046,O003046,5,Excelente producto,2025-01-22
R003047,O003047,5,Llegó perfecto,2026-01-31
R003048,O003048,3,Cumple lo esperado,2025-03-22
R003049,O003049,4,Todo bien,2024-07-24
R003050,O003050,1,Muy mala experiencia,2024-01-12
R003051,O003051,4,Todo bien,2024-03-07
R003052,O003052,5,Excelente producto,2024-05-13
R003053,O003053,3,Aceptable,2024-09-20
R003054,O003054,5,Llegó perfecto,2024-01-13
R003056,O003056,1,No lo recomiendo,2025-01-27
R003057,O003057,4,Recomendado,2024-11-24
R003059,O003059,1,,2025-02-06
R003060,O003060,1,Producto llegó tarde,2026-02-16
R003061,O003061,5,Excelente producto,2026-06-09
R003066,O003066,5,,2024-09-04
R003067,O003067,4,Recomendado,2025-06-22
R003068,O003068,5,Muy buena experiencia,2024-01-28
R003070,O003070,1,Muy mala experiencia,2026-02-13
R003071,O003071,5,Excelente producto,2025-05-05
R003072,O003072,4,Buena compra,2025-10-29
R003073,O003073,5,Excelente producto,2025-02-13
R003074,O003074,4,Recomendado,2026-02-08
R003075,O003075,3,Aceptable,2025-03-27
R003076,O003076,1,No lo recomiendo,2025-02-26
R003078,O003078,1,No lo recomiendo,2024-01-16
R003079,O003079,2,Producto regular,2025-10-22
R003080,O003080,1,Producto llegó tarde,2025-05-12
R003081,O003081,5,Muy buena experiencia,2025-11-09
R003083,O003083,2,Demora excesiva,2024-06-05
R003084,O003084,5,Excelente producto,2024-09-20
R003089,O003089,3,Aceptable,2026-06-10
R003092,O003092,5,Muy buena experiencia,2024-05-26
R003093,O003093,3,Aceptable,2025-06-06
R003094,O003094,5,Muy buena experiencia,2025-02-17
R003095,O003095,4,Recomendado,2025-04-25
R003097,O003097,4,Buena compra,2025-02-19
R003099,O003099,4,Recomendado,2024-08-23
R003100,O003100,5,Excelente producto,2025-02-11
R003101,O003101,3,,2025-04-19
R003102,O003102,1,Muy mala experiencia,2024-08-09
R003103,O003103,3,Experiencia normal,2025-05-26
R003104,O003104,2,Podría mejorar,2025-03-18
R003105,O003105,4,Todo bien,2024-09-01
R003106,O003106,2,Demora excesiva,2024-12-31
R003107,O003107,5,Muy buena experiencia,2024-12-23
R003108,O003108,5,Excelente producto,2025-04-07
R003109,O003109,5,Excelente producto,2025-05-15
R003110,O003110,2,Demora excesiva,2025-12-08
R003111,O003111,4,Buena compra,2025-08-03
R003113,O003113,5,Muy buena experiencia,2026-06-11
R003114,O003114,5,Excelente producto,2024-08-01
R003115,O003115,5,Muy buena experiencia,2026-06-25
R003116,O003116,5,Llegó perfecto,2024-01-13
R003117,O003117,5,Llegó perfecto,2025-07-20
R003119,O003119,2,Demora excesiva,2024-02-05
R003120,O003120,5,Excelente producto,2024-04-18
R003122,O003122,1,Producto llegó tarde,2025-06-06
R003123,O003123,5,,2024-01-19
R003124,O003124,2,Producto regular,2025-04-01
R003125,O003125,5,,2025-01-28
R003126,O003126,5,Llegó perfecto,2026-02-01
R003129,O003129,5,,2025-04-08
R003130,O003130,4,Todo bien,2025-06-24
R003132,O003132,5,Llegó perfecto,2024-03-09
R003133,O003133,5,Excelente producto,2025-02-12
R003134,O003134,5,Muy buena experiencia,2025-01-31
R003135,O003135,3,Experiencia normal,2024-05-08
R003138,O003138,5,Excelente producto,2026-04-11
R003139,O003139,4,Buena compra,2024-02-26
R003140,O003140,5,Excelente producto,2025-09-05
R003141,O003141,4,Recomendado,2026-06-23
R003143,O003143,5,Excelente producto,2025-12-10
R003144,O003144,3,Aceptable,2026-04-22
R003147,O003147,3,Cumple lo esperado,2026-04-11
R003148,O003148,2,Podría mejorar,2026-02-24
R003149,O003149,5,Llegó perfecto,2024-10-31
R003150,O003150,2,Podría mejorar,2024-03-08
R003151,O003151,3,Experiencia normal,2025-12-06
R003152,O003152,5,Llegó perfecto,2026-01-28
R003154,O003154,5,Excelente producto,2024-12-22
R003155,O003155,5,Llegó perfecto,2026-07-01
R003156,O003156,5,Muy buena experiencia,2024-03-16
R003158,O003158,4,Recomendado,2026-06-29
R003159,O003159,2,Demora excesiva,2024-08-20
R003160,O003160,4,Todo bien,2024-03-11
R003162,O003162,5,Llegó perfecto,2025-08-31
R003163,O003163,5,Llegó perfecto,2026-06-29
R003166,O003166,5,Llegó perfecto,2025-01-18
R003167,O003167,1,Muy mala experiencia,2025-08-11
R003168,O003168,5,Llegó perfecto,2025-03-04
R003169,O003169,5,Llegó perfecto,2024-06-08
R003171,O003171,5,Muy buena experiencia,2026-05-02
R003172,O003172,2,Podría mejorar,2024-02-08
R003174,O003174,3,Aceptable,2025-04-22
R003175,O003175,1,Producto llegó tarde,2026-05-02
R003176,O003176,5,Llegó perfecto,2025-08-25
R003177,O003177,5,Excelente producto,2025-03-08
R003178,O003178,3,Cumple lo esperado,2025-04-30
R003179,O003179,5,,2025-02-28
R003180,O003180,5,Excelente producto,2026-07-16
R003181,O003181,5,Muy buena experiencia,2025-07-12
R003182,O003182,4,Recomendado,2026-06-10
R003184,O003184,4,,2025-09-15
R003185,O003185,5,,2025-10-10
R003186,O003186,3,Aceptable,2025-12-15
R003188,O003188,3,Cumple lo esperado,2026-03-19
R003189,O003189,2,Producto regular,2025-08-10
R003190,O003190,5,Llegó perfecto,2024-04-30
R003191,O003191,1,Muy mala experiencia,2026-06-05
R003192,O003192,2,Producto regular,2024-04-08
R003193,O003193,5,Muy buena experiencia,2024-12-14
R003194,O003194,3,Cumple lo esperado,2025-05-04
R003196,O003196,2,Podría mejorar,2026-07-09
R003197,O003197,5,Llegó perfecto,2025-08-23
R003198,O003198,4,Buena compra,2024-06-03
R003199,O003199,2,Podría mejorar,2025-02-10
R003200,O003200,4,,2024-02-22
R003201,O003201,2,Demora excesiva,2024-07-28
R003202,O003202,3,Experiencia normal,2025-02-27
R003204,O003204,3,,2025-01-17
R003206,O003206,4,Recomendado,2024-08-26
R003207,O003207,5,Llegó perfecto,2025-12-25
R003208,O003208,2,Producto regular,2024-12-21
R003209,O003209,2,Producto regular,2025-09-08
R003210,O003210,5,Llegó perfecto,2025-04-07
R003211,O003211,4,Recomendado,2025-06-13
R003212,O003212,5,,2026-03-30
R003213,O003213,5,Llegó perfecto,2025-06-21
R003214,O003214,4,Todo bien,2025-06-22
R003215,O003215,1,Producto llegó tarde,2026-04-11
R003216,O003216,4,Todo bien,2026-01-29
R003217,O003217,3,Aceptable,2025-09-14
R003218,O003218,5,Muy buena experiencia,2024-05-21
R003219,O003219,3,Cumple lo esperado,2024-07-17
R003220,O003220,4,Recomendado,2025-08-11
R003221,O003221,5,Excelente producto,2024-07-16
R003222,O003222,3,Cumple lo esperado,2025-09-10
R003223,O003223,3,Aceptable,2025-02-17
R003224,O003224,5,Excelente producto,2025-01-27
R003227,O003227,1,No lo recomiendo,2025-04-25
R003228,O003228,1,Muy mala experiencia,2025-11-27
R003229,O003229,4,Buena compra,2025-02-27
R003233,O003233,3,,2025-12-03
R003234,O003234,4,Todo bien,2024-09-24
R003235,O003235,2,,2025-11-01
R003236,O003236,5,Llegó perfecto,2025-01-01
R003238,O003238,4,Buena compra,2024-11-05
R003239,O003239,5,Llegó perfecto,2024-11-28
R003240,O003240,4,Recomendado,2025-10-04
R003241,O003241,5,Llegó perfecto,2025-09-20
R003242,O003242,3,Cumple lo esperado,2024-11-06
R003243,O003243,5,Excelente producto,2025-11-09
R003244,O003244,3,Experiencia normal,2026-06-19
R003247,O003247,1,Muy mala experiencia,2024-03-05
R003249,O003249,5,Muy buena experiencia,2025-02-27
R003250,O003250,5,Muy buena experiencia,2026-04-15
R003251,O003251,5,Excelente producto,2025-12-01
R003252,O003252,1,Muy mala experiencia,2026-04-08
R003254,O003254,4,Buena compra,2024-03-13
R003255,O003255,4,Recomendado,2025-11-05
R003256,O003256,4,Recomendado,2025-01-30
R003257,O003257,3,,2024-04-28
R003263,O003263,4,Recomendado,2024-12-27
R003264,O003264,5,Muy buena experiencia,2025-10-28
R003268,O003268,4,Buena compra,2025-01-11
R003270,O003270,3,Experiencia normal,2025-03-16
R003271,O003271,4,Buena compra,2025-05-24
R003273,O003273,2,,2026-05-03
R003276,O003276,4,Buena compra,2024-05-10
R003277,O003277,2,Podría mejorar,2025-07-17
R003278,O003278,5,Muy buena experiencia,2025-11-22
R003279,O003279,5,Llegó perfecto,2025-07-30
R003281,O003281,4,Recomendado,2024-03-24
R003282,O003282,4,Recomendado,2026-07-06
R003283,O003283,5,Muy buena experiencia,2025-03-04
R003284,O003284,3,Aceptable,2025-12-20
R003285,O003285,4,Todo bien,2025-09-23
R003286,O003286,4,Buena compra,2024-04-10
R003287,O003287,5,Llegó perfecto,2026-04-27
R003288,O003288,5,Excelente producto,2024-01-31
R003289,O003289,5,Llegó perfecto,2026-02-13
R003290,O003290,2,Producto regular,2025-01-01
R003293,O003293,2,,2025-10-29
R003294,O003294,4,Buena compra,2026-03-09
R003296,O003296,1,No lo recomiendo,2024-02-18
R003297,O003297,5,,2024-10-15
R003298,O003298,5,,2026-06-02
R003299,O003299,5,Muy buena experiencia,2025-03-26
R003300,O003300,2,,2024-07-28
R003301,O003301,3,Cumple lo esperado,2025-09-21
R003302,O003302,5,Excelente producto,2024-02-27
R003303,O003303,3,Experiencia normal,2024-07-05
R003304,O003304,4,Recomendado,2026-02-25
R003305,O003305,1,Producto llegó tarde,2025-07-13
R003307,O003307,4,Todo bien,2024-07-22
R003310,O003310,4,Buena compra,2026-01-10
R003311,O003311,4,Todo bien,2024-11-20
R003312,O003312,4,Recomendado,2026-06-17
R003313,O003313,3,Aceptable,2024-08-01
R003315,O003315,5,Muy buena experiencia,2024-07-19
R003317,O003317,1,Producto llegó tarde,2026-07-08
R003318,O003318,2,Podría mejorar,2024-01-26
R003319,O003319,4,Buena compra,2024-01-17
R003321,O003321,4,Recomendado,2025-03-30
R003322,O003322,5,Muy buena experiencia,2024-05-24
R003323,O003323,2,,2026-04-18
R003325,O003325,5,Llegó perfecto,2026-03-03
R003326,O003326,5,Llegó perfecto,2025-01-22
R003328,O003328,5,,2025-04-11
R003330,O003330,4,Recomendado,2024-11-06
R003331,O003331,5,Llegó perfecto,2025-11-21
