order_id,customer_id,purchase_datetime,status,estimated_delivery_datetime,delivered_datetime
O000872,C00246,2025-07-24 04:16:41,delivered,2025-07-31 04:16:41,2025-07-27 04:16:41
O000873,C00409,2025-02-27 18:33:53,delivered,2025-03-05 18:33:53,2025-03-04 18:33:53
O000874,C02440,2026-04-16 05:43:13,delivered,2026-04-25 05:43:13,2026-04-21 05:43:13
O000875,C00962,2026-06-22 21:07:06,delivered,2026-06-28 21:07:06,2026-06-26 21:07:06
O000876,C01772,2025-03-11 14:34:25,delivered,2025-03-22 14:34:25,2025-03-19 14:34:25
O000877,C00064,2025-06-27 12:55:35,delivered,2025-07-06 12:55:35,2025-07-01 12:55:35
O000878,C00455,2024-10-05 01:14:22,delivered,2024-10-14 01:14:22,2024-10-06 01:14:22
O000879,C00542,2025-01-14 14:10:45,returned,2025-01-19 14:10:45,2025-01-21 14:10:45
O000880,C00586,2025-05-01 14:09:56,delivered,2025-05-13 14:09:56,2025-05-02 14:09:56
O000881,C02458,2026-04-23 10:23:37,delivered,2026-04-30 10:23:37,2026-05-06 10:23:37
O000882,C01596,2024-07-16 15:35:41,delivered,2024-07-18 15:35:41,2024-07-24 15:35:41
O000883,C02146,2024-03-05 07:09:38,delivered,2024-03-11 07:09:38,2024-03-12 07:09:38
O000884,C02222,2024-06-08 20:08:41,delivered,2024-06-19 20:08:41,2024-06-15 20:08:41
O000885,C00852,2026-01-08 17:32:13,delivered,2026-01-20 17:32:13,2026-01-15 17:32:13
O000886,C01008,2025-12-08 16:57:40,delivered,2025-12-18 16:57:40,2025-12-13 16:57:40
O000887,C00411,2026-01-31 11:31:56,delivered,2026-02-03 11:31:56,2026-02-05 11:31:56
O000888,C02168,2024-04-12 10:35:55,delivered,2024-04-17 10:35:55,2024-04-18 10:35:55
O000889,C00376,2026-04-12 07:58:11,delivered,2026-04-14 07:58:11,2026-04-17 07:58:11
O000890,C00342,2026-05-11 00:12:26,delivered,2026-05-17 00:12:26,2026-05-18 00:12:26
O000891,C01651,2024-02-24 06:13:42,cancelled,2024-03-02 06:13:42,
O000892,C00781,2026-03-29 09:58:37,delivered,2026-04-07 09:58:37,2026-03-30 09:58:37
O000893,C02016,2024-12-11 09:23:17,processing,2024-12-21 09:23:17,
O000894,C02247,2025-01-25 11:52:22,processing,2025-01-31 11:52:22,
O000895,C01420,2026-05-18 01:35:18,delivered,2026-05-21 01:35:18,2026-05-30 01:35:18
O000896,C02208,2024-03-21 15:59:18,delivered,2024-03-23 15:59:18,2024-03-25 15:59:18
O000897,C01321,2024-02-08 01:03:59,delivered,2024-02-16 01:03:59,2024-02-18 01:03:59
O000898,C01753,2025-05-09 17:33:25,delivered,2025-05-17 17:33:25,2025-05-13 17:33:25
O000899,C00223,2025-06-20 20:58:47,delivered,2025-07-02 20:58:47,2025-06-24 20:58:47
O000900,C00529,2024-03-03 19:22:25,delivered,2024-03-06 19:22:25,2024-03-05 19:22:25
O000901,C02219,2026-05-30 14:26:18,cancelled,2026-06-04 14:26:18,
O000902,C00820,2025-10-13 10:28:04,processing,2025-10-15 10:28:04,
O000903,C01697,2024-01-02 19:25:50,delivered,2024-01-14 19:25:50,2024-01-03 19:25:50
O000904,C00061,2024-05-09 17:47:18,delivered,2024-05-20 17:47:18,2024-05-17 17:47:18
O000905,C00671,2024-12-18 11:27:32,delivered,2024-12-20 11:27:32,2024-12-27 11:27:32
O000906,C00501,2024-08-01 22:39:34,delivered,2024-08-04 22:39:34,2024-08-07 22:39:34
O000907,C01937,2025-02-20 22:45:15,delivered,2025-02-28 22:45:15,2025-02-21 22:45:15
O000908,C00186,2025-03-25 02:56:50,delivered,2025-03-28 02:56:50,2025-03-31 02:56:50
O000909,C01528,2025-03-06 20:05:41,delivered,2025-03-13 20:05:41,2025-03-14 20:05:41
O000910,C00813,2024-01-09 10:14:16,delivered,2024-01-14 10:14:16,2024-01-16 10:14:16
O000911,C01784,2025-01-23 15:36:35,delivered,2025-02-01 15:36:35,2025-01-31 15:36:35
O000912,C00793,2025-06-26 02:06:26,shipped,2025-07-06 02:06:26,
O000913,C01902,2025-05-26 01:50:02,delivered,2025-06-04 01:50:02,2025-05-29 01:50:02
O000914,C01736,2025-07-11 20:53:52,delivered,2025-07-13 20:53:52,2025-07-12 20:53:52
O000915,C02477,2025-03-29 00:18:19,delivered,2025-03-31 00:18:19,2025-04-03 00:18:19
O000916,C01011,2024-07-16 09:17:00,delivered,2024-07-23 09:17:00,2024-07-20 09:17:00
O000917,C01798,2024-04-19 04:36:49,delivered,2024-04-29 04:36:49,2024-04-25 04:36:49
O000918,C01958,2025-11-15 12:18:51,delivered,2025-11-19 12:18:51,2025-11-21 12:18:51
O000919,C00471,2024-12-06 16:06:02,delivered,2024-12-14 16:06:02,2024-12-13 16:06:02
O000920,C00179,2025-03-19 00:51:16,delivered,2025-03-25 00:51:16,2025-03-28 00:51:16
O000921,C01036,2025-03-09 23:38:09,delivered,2025-03-17 23:38:09,2025-03-13 23:38:09
O000922,C01251,2026-05-02 21:06:12,delivered,2026-05-06 21:06:12,2026-05-10 21:06:12
O000923,C02429,2026-06-12 11:45:46,delivered,2026-06-18 11:45:46,2026-06-20 11:45:46
O000924,C01393,2025-11-12 20:01:19,delivered,2025-11-21 20:01:19,2025-11-15 20:01:19
O000925,C01465,2024-02-04 00:49:02,delivered,2024-02-08 00:49:02,2024-02-10 00:49:02
O000926,C01079,2024-03-22 02:58:27,returned,2024-03-24 02:58:27,2024-04-02 02:58:27
O000927,C01411,2026-06-21 11:45:55,delivered,2026-07-01 11:45:55,2026-06-22 11:45:55
O000928,C00221,2024-10-29 17:12:04,cancelled,2024-11-02 17:12:04,
O000929,C00090,2024-02-02 21:42:56,delivered,2024-02-12 21:42:56,2024-02-06 21:42:56
O000930,C00604,2026-02-28 08:07:03,delivered,2026-03-06 08:07:03,2026-03-05 08:07:03
O000931,C01336,2025-09-26 00:44:53,delivered,2025-10-01 00:44:53,2025-10-06 00:44:53
O000932,C01903,2025-10-12 16:35:33,delivered,2025-10-14 16:35:33,2025-10-17 16:35:33
O000933,C00627,2024-01-04 18:03:35,delivered,2024-01-06 18:03:35,2024-01-09 18:03:35
O000934,C00920,2025-06-03 13:11:30,delivered,2025-06-14 13:11:30,2025-06-06 13:11:30
O000935,C01480,2025-10-20 12:04:09,delivered,2025-10-25 12:04:09,2025-10-29 12:04:09
O000936,C00584,2024-04-25 00:44:33,delivered,2024-04-27 00:44:33,2024-05-02 00:44:33
O000937,C01728,2024-07-16 03:28:44,delivered,2024-07-18 03:28:44,2024-07-26 03:28:44
O000938,C02040,2024-10-20 14:00:36,delivered,2024-10-24 14:00:36,2024-10-24 14:00:36
O000939,C01272,2026-05-31 23:42:08,delivered,2026-06-12 23:42:08,2026-06-08 23:42:08
O000940,C00305,2026-05-14 12:54:57,delivered,2026-05-19 12:54:57,2026-05-18 12:54:57
O000941,C01672,2026-04-05 14:39:06,delivered,2026-04-17 14:39:06,2026-04-10 14:39:06
O000942,C01486,2026-02-02 16:40:28,processing,2026-02-06 16:40:28,
O000943,C00623,2024-09-04 08:52:17,delivered,2024-09-10 08:52:17,2024-09-12 08:52:17
O000944,C00901,2026-05-06 00:27:43,delivered,2026-05-12 00:27:43,2026-05-14 00:27:43
O000945,C01885,2025-11-03 20:54:11,delivered,2025-11-15 20:54:11,2025-11-09 20:54:11
O000946,C02118,2024-11-14 17:04:44,delivered,2024-11-25 17:04:44,2024-11-15 17:04:44
O000947,C00066,2024-04-28 07:04:40,shipped,2024-05-03 07:04:40,
O000948,C00230,2025-08-04 10:08:30,delivered,2025-08-08 10:08:30,2025-08-07 10:08:30
O000949,C00108,2024-10-09 16:01:24,delivered,2024-10-15 16:01:24,2024-10-12 16:01:24
O000950,C00298,2025-09-29 05:50:41,delivered,2025-10-09 05:50:41,2025-10-04 05:50:41
O000951,C01984,2024-06-29 10:22:18,returned,2024-07-01 10:22:18,2024-07-07 10:22:18
O000952,C02499,2024-10-03 21:28:25,returned,2024-10-10 21:28:25,2024-10-10 21:28:25
O000953,C01140,2024-09-19 19:35:44,delivered,2024-09-22 19:35:44,2024-09-23 19:35:44
O000954,C02066,2026-02-15 07:51:13,delivered,2026-02-20 07:51:13,2026-02-22 07:51:13
O000955,C01335,2025-03-23 06:02:09,delivered,2025-04-01 06:02:09,2025-03-29 06:02:09
O000956,C00653,2025-06-15 13:48:01,delivered,2025-06-22 13:48:01,2025-06-16 13:48:01
O000957,C00556,2025-10-13 16:21:22,delivered,2025-10-18 16:21:22,2025-10-21 16:21:22
O000958,C02256,2026-01-26 02:44:23,delivered,2026-01-30 02:44:23,2026-01-29 02:44:23
O000959,C02409,2025-08-02 14:04:38,delivered,2025-08-12 14:04:38,2025-08-09 14:04:38
O000960,C00235,2024-09-08 15:20:48,delivered,2024-09-20 15:20:48,2024-09-16 15:20:48
O000961,C01367,2025-07-25 18:24:28,delivered,2025-07-31 18:24:28,2025-08-03 18:24:28
O000962,C00724,2024-04-30 20:13:07,delivered,2024-05-02 20:13:07,2024-05-05 20:13:07
O000963,C00545,2024-03-14 17:48:56,delivered,2024-03-23 17:48:56,2024-03-24 17:48:56
O000964,C01858,2024-06-20 14:25:36,delivered,2024-07-01 14:25:36,2024-06-26 14:25:36
O000965,C00373,2026-05-02 21:43:37,delivered,2026-05-05 21:43:37,2026-05-11 21:43:37
O000966,C01438,2024-08-22 08:46:25,returned,2024-08-29 08:46:25,2024-09-06 08:46:25
O000967,C00848,2024-08-14 23:56:23,delivered,2024-08-25 23:56:23,2024-08-18 23:56:23
O000968,C00418,2025-02-05 05:09:21,delivered,2025-02-14 05:09:21,2025-02-10 05:09:21
O000969,C01592,2026-05-30 10:28:12,delivered,2026-06-01 10:28:12,2026-06-06 10:28:12
O000970,C02370,2024-06-14 14:11:42,shipped,2024-06-23 14:11:42,
O000971,C00804,2026-01-20 21:59:40,delivered,2026-01-27 21:59:40,2026-01-21 21:59:40
O000972,C00472,2025-12-03 21:11:29,cancelled,2025-12-09 21:11:29,
O000973,C01748,2026-01-06 21:13:00,delivered,2026-01-15 21:13:00,2026-01-12 21:13:00
O000974,C01764,2025-11-11 10:49:05,delivered,2025-11-15 10:49:05,2025-11-18 10:49:05
O000975,C02237,2024-01-29 20:58:17,delivered,2024-02-01 20:58:17,2024-02-01 20:58:17
O000976,C00108,2026-02-18 19:46:35,delivered,2026-03-01 19:46:35,2026-02-20 19:46:35
O000977,C02372,2026-06-24 06:12:45,delivered,2026-06-27 06:12:45,2026-07-05 06:12:45
O000978,C02199,2026-02-19 04:26:55,shipped,2026-03-02 04:26:55,
O000979,C00062,2025-03-19 17:48:12,delivered,2025-03-21 17:48:12,2025-03-24 17:48:12
O000980,C01346,2024-01-14 17:49:33,processing,2024-01-25 17:49:33,
O000981,C01007,2024-04-29 23:04:25,delivered,2024-05-06 23:04:25,2024-05-02 23:04:25
O000982,C01088,2024-03-05 08:30:14,delivered,2024-03-07 08:30:14,2024-03-13 08:30:14
O000983,C00031,2024-06-12 09:45:30,delivered,2024-06-17 09:45:30,2024-06-16 09:45:30
O000984,C00104,2025-03-31 07:27:46,delivered,2025-04-10 07:27:46,2025-04-11 07:27:46
O000985,C02235,2026-06-08 23:33:39,delivered,2026-06-19 23:33:39,2026-06-13 23:33:39
O000986,C00281,2025-06-04 22:36:12,delivered,2025-06-16 22:36:12,2025-06-11 22:36:12
O000987,C02131,2026-02-01 00:15:06,delivered,2026-02-03 00:15:06,2026-02-03 00:15:06
O000988,C02274,2026-04-09 03:29:11,delivered,2026-04-14 03:29:11,2026-04-13 03:29:11
O000989,C00820,2025-02-11 17:43:10,delivered,2025-02-13 17:43:10,2025-02-17 17:43:10
O000990,C00125,2024-09-11 21:23:45,delivered,2024-09-20 21:23:45,2024-09-13 21:23:45
O000991,C00395,2024-10-07 15:29:57,delivered,2024-10-12 15:29:57,2024-10-09 15:29:57
O000992,C00947,2024-02-23 14:09:21,delivered,2024-02-25 14:09:21,2024-03-07 14:09:21
O000993,C01351,2025-02-16 06:45:55,delivered,2025-02-25 06:45:55,2025-02-17 06:45:55
O000994,C02283,2025-08-05 21:11:40,delivered,2025-08-12 21:11:40,2025-08-11 21:11:40
O000995,C01390,2025-06-01 08:30:33,delivered,2025-06-11 08:30:33,2025-06-04 08:30:33
O000996,C02275,2025-07-13 02:36:27,cancelled,2025-07-16 02:36:27,
O000997,C02032,2026-05-18 18:17:35,delivered,2026-05-23 18:17:35,2026-05-26 18:17:35
O000998,C02275,2024-03-13 00:23:29,delivered,2024-03-25 00:23:29,2024-03-19 00:23:29
O000999,C00794,2024-03-22 16:02:17,delivered,2024-03-24 16:02:17,2024-03-28 16:02:17
O001000,C01077,2025-02-06 00:36:29,delivered,2025-02-11 00:36:29,2025-02-10 00:36:29
O001001,C02105,2025-04-22 11:39:32,delivered,2025-04-24 11:39:32,2025-04-27 11:39:32
O001002,C00648,2025-11-01 22:06:43,delivered,2025-11-03 22:06:43,2025-11-03 22:06:43
O001003,C01428,2025-04-02 19:10:59,returned,2025-04-11 19:10:59,2025-04-08 19:10:59
O001004,C01222,2024-07-27 20:22:56,cancelled,2024-08-06 20:22:56,
O001005,C00501,2025-07-06 08:42:52,delivered,2025-07-08 08:42:52,2025-07-11 08:42:52
O001006,C01885,2026-04-27 23:38:15,delivered,2026-05-06 23:38:15,2026-05-02 23:38:15
O001007,C00077,2025-07-27 23:44:41,delivered,2025-08-06 23:44:41,2025-07-29 23:44:41
O001008,C01248,2026-03-02 14:21:36,shipped,2026-03-05 14:21:36,
O001009,C02301,2025-02-05 07:33:34,delivered,2025-02-08 07:33:34,2025-02-13 07:33:34
O001010,C00129,2026-05-18 02:46:35,delivered,2026-05-28 02:46:35,2026-05-31 02:46:35
O001011,C01340,2025-06-10 09:43:01,delivered,2025-06-14 09:43:01,2025-06-17 09:43:01
O001012,C00082,2024-04-05 20:04:34,delivered,2024-04-12 20:04:34,2024-04-13 20:04:34
O001013,C01149,2026-01-25 14:58:37,delivered,2026-01-29 14:58:37,2026-01-28 14:58:37
O001014,C00347,2026-05-05 09:01:53,delivered,2026-05-15 09:01:53,2026-05-10 09:01:53
O001015,C01429,2026-02-28 21:32:57,delivered,2026-03-12 21:32:57,2026-03-03 21:32:57
O001016,C00251,2025-08-21 06:00:14,delivered,2025-08-26 06:00:14,2025-08-29 06:00:14
O001017,C02238,2025-12-09 07:59:48,shipped,2025-12-14 07:59:48,
O001018,C01976,2024-07-03 18:33:32,delivered,2024-07-12 18:33:32,2024-07-10 18:33:32
O001019,C00645,2025-11-16 11:37:42,delivered,2025-11-24 11:37:42,2025-11-18 11:37:42
O001020,C00187,2024-09-15 14:34:39,delivered,2024-09-26 14:34:39,2024-09-18 14:34:39
O001021,C00737,2025-09-17 23:37:40,delivered,2025-09-25 23:37:40,2025-09-23 23:37:40
O001022,C00047,2025-10-29 00:11:17,delivered,2025-11-06 00:11:17,2025-11-09 00:11:17
O001023,C01216,2024-05-31 20:15:04,shipped,2024-06-05 20:15:04,
O001024,C00971,2025-05-18 16:29:52,delivered,2025-05-29 16:29:52,2025-05-27 16:29:52
O001025,C01601,2024-10-04 16:55:42,delivered,2024-10-16 16:55:42,2024-10-13 16:55:42
O001026,C00085,2026-04-17 21:13:49,delivered,2026-04-28 21:13:49,2026-04-19 21:13:49
O001027,C01432,2024-12-11 09:32:06,delivered,2024-12-16 09:32:06,2024-12-18 09:32:06
O001028,C01945,2026-03-31 06:22:54,returned,2026-04-05 06:22:54,2026-04-05 06:22:54
O001029,C00389,2026-05-21 16:31:30,returned,2026-05-29 16:31:30,2026-06-04 16:31:30
O001030,C01192,2025-04-29 08:33:51,delivered,2025-05-10 08:33:51,2025-05-06 08:33:51
O001031,C02346,2025-01-17 03:13:11,delivered,2025-01-25 03:13:11,2025-01-27 03:13:11
O001032,C00238,2025-10-28 11:10:33,delivered,2025-11-06 11:10:33,2025-10-29 11:10:33
O001033,C02085,2024-03-30 11:41:02,delivered,2024-04-07 11:41:02,2024-04-01 11:41:02
O001034,C02043,2025-03-29 22:24:40,delivered,2025-04-03 22:24:40,2025-04-03 22:24:40
O001035,C01237,2025-06-19 17:35:10,delivered,2025-07-01 17:35:10,2025-06-27 17:35:10
O001036,C01612,2025-02-16 08:07:01,delivered,2025-02-22 08:07:01,2025-02-20 08:07:01
O001037,C01217,2024-12-01 09:29:10,delivered,,2024-12-05 09:29:10
O001038,C00191,2025-05-22 19:30:25,delivered,2025-05-27 19:30:25,2025-05-26 19:30:25
O001039,C00911,2025-08-04 23:20:01,delivered,2025-08-07 23:20:01,2025-08-06 23:20:01
O001040,C01847,2024-10-15 09:52:54,delivered,2024-10-21 09:52:54,2024-10-23 09:52:54
O001041,C00135,2024-06-07 20:34:21,delivered,2024-06-15 20:34:21,2024-06-10 20:34:21
O001042,C00106,2025-11-16 04:22:24,shipped,2025-11-26 04:22:24,
O001043,C00657,2026-03-15 23:52:16,shipped,2026-03-19 23:52:16,
O001044,C00284,2024-12-22 02:28:01,returned,2025-01-01 02:28:01,2024-12-30 02:28:01
O001045,C00218,2025-09-16 05:07:34,delivered,2025-09-21 05:07:34,2025-09-24 05:07:34
O001046,C00335,2025-11-09 21:50:26,delivered,2025-11-16 21:50:26,2025-11-18 21:50:26
O001047,C02320,2024-12-01 22:50:10,delivered,2024-12-13 22:50:10,2024-12-10 22:50:10
O001048,C01108,2025-08-23 09:22:26,delivered,2025-08-25 09:22:26,2025-08-27 09:22:26
O001049,C01353,2024-12-18 13:36:09,processing,2024-12-26 13:36:09,
O001050,C01981,2025-11-25 01:21:12,delivered,2025-12-02 01:21:12,2025-12-04 01:21:12
O001051,C02177,2024-08-05 12:08:06,delivered,2024-08-17 12:08:06,2024-08-11 12:08:06
O001052,C00187,2025-11-25 05:36:22,delivered,2025-11-27 05:36:22,2025-12-02 05:36:22
O001053,C01642,2024-11-13 18:34:26,delivered,2024-11-18 18:34:26,2024-11-21 18:34:26
O001054,C01276,2025-01-15 01:16:57,delivered,2025-01-23 01:16:57,2025-01-26 01:16:57
O001055,C00670,2024-07-01 20:55:48,delivered,2024-07-04 20:55:48,2024-07-02 20:55:48
O001056,C01553,2024-02-22 09:36:44,delivered,2024-02-24 09:36:44,2024-02-24 09:36:44
O001057,C02072,2025-03-03 02:58:01,delivered,2025-03-06 02:58:01,2025-03-13 02:58:01
O001058,C00114,2026-05-30 11:41:51,delivered,2026-06-02 11:41:51,2026-06-04 11:41:51
O001059,C01534,2025-08-01 03:25:30,delivered,2025-08-09 03:25:30,2025-08-08 03:25:30
O001060,C00827,2024-06-29 13:27:47,delivered,2024-07-01 13:27:47,2024-07-10 13:27:47
O001061,C00225,2024-06-06 07:28:59,delivered,2024-06-12 07:28:59,2024-06-09 07:28:59
O001062,C00933,2024-12-25 03:28:13,delivered,2025-01-06 03:28:13,2024-12-31 03:28:13
O001063,C01476,2026-04-02 08:38:04,delivered,2026-04-10 08:38:04,2026-04-14 08:38:04
O001064,C01519,2025-08-27 20:12:00,delivered,2025-08-31 20:12:00,2025-09-05 20:12:00
O001065,C01517,2024-01-27 03:44:06,delivered,2024-02-03 03:44:06,2024-01-29 03:44:06
O001066,C00694,2024-10-23 06:36:53,delivered,2024-10-28 06:36:53,2024-10-26 06:36:53
O001067,C01234,2026-01-05 05:21:05,shipped,2026-01-09 05:21:05,
O001068,C00540,2025-10-13 10:28:11,cancelled,2025-10-19 10:28:11,
O001069,C02473,2024-06-24 19:49:38,delivered,2024-06-28 19:49:38,2024-06-30 19:49:38
O001070,C01126,2025-02-21 17:46:28,delivered,2025-02-27 17:46:28,2025-02-25 17:46:28
O001071,C01733,2025-04-26 05:57:58,delivered,2025-05-05 05:57:58,2025-05-01 05:57:58
O001072,C00640,2024-03-06 10:10:16,delivered,2024-03-17 10:10:16,2024-03-13 10:10:16
O001073,C02380,2026-06-01 10:36:17,cancelled,2026-06-03 10:36:17,
O001074,C01428,2024-02-05 10:10:40,delivered,2024-02-09 10:10:40,2024-02-09 10:10:40
O001075,C00133,2025-08-16 23:15:56,delivered,2025-08-23 23:15:56,2025-08-20 23:15:56
O001076,C02061,2026-04-25 10:50:56,delivered,2026-05-04 10:50:56,2026-05-06 10:50:56
O001077,C01512,2026-04-02 23:07:29,delivered,2026-04-08 23:07:29,2026-04-09 23:07:29
O001078,C01738,2026-04-21 09:42:28,delivered,2026-04-27 09:42:28,2026-04-29 09:42:28
O001079,C01960,2024-03-13 12:34:09,delivered,2024-03-19 12:34:09,2024-03-20 12:34:09
O001080,C00320,2026-02-04 06:47:03,delivered,2026-02-11 06:47:03,2026-02-08 06:47:03
O001081,C01524,2025-02-05 22:03:49,delivered,2025-02-09 22:03:49,2025-02-10 22:03:49
O001082,C00709,2024-02-01 10:18:43,delivered,2024-02-06 10:18:43,2024-02-14 10:18:43
O001083,C01361,2025-02-16 00:45:55,delivered,2025-02-19 00:45:55,2025-02-21 00:45:55
O001084,C01049,2024-07-31 13:27:48,delivered,2024-08-06 13:27:48,2024-08-08 13:27:48
O001085,C00597,2024-01-08 15:58:22,delivered,2024-01-10 15:58:22,2024-01-09 15:58:22
O001086,C01102,2026-03-02 02:08:42,delivered,2026-03-13 02:08:42,2026-03-06 02:08:42
O001087,C02422,2026-06-03 09:21:11,delivered,2026-06-10 09:21:11,2026-06-10 09:21:11
O001088,C00154,2024-12-08 02:33:04,cancelled,2024-12-12 02:33:04,
O001089,C02062,2025-09-16 08:07:20,delivered,2025-09-19 08:07:20,2025-09-19 08:07:20
O001090,C02403,2025-03-09 04:01:04,returned,2025-03-11 04:01:04,2025-03-15 04:01:04
O001091,C00181,2025-02-04 14:14:14,delivered,2025-02-16 14:14:14,2025-02-13 14:14:14
O001092,C00147,2024-12-25 13:29:57,processing,2024-12-31 13:29:57,
O001093,C02443,2025-10-12 21:16:34,delivered,2025-10-14 21:16:34,2025-10-16 21:16:34
O001094,C01144,2024-07-11 17:58:31,delivered,2024-07-16 17:58:31,2024-07-15 17:58:31
O001095,C00242,2024-08-06 15:27:20,delivered,2024-08-16 15:27:20,2024-08-07 15:27:20
O001096,C02060,2024-06-04 08:42:49,delivered,2024-06-07 08:42:49,2024-06-10 08:42:49
O001097,C01150,2024-08-16 21:28:49,delivered,2024-08-28 21:28:49,2024-08-22 21:28:49
O001098,C02216,2025-06-03 14:35:21,processing,2025-06-14 14:35:21,
O001099,C00956,2025-07-08 10:42:19,delivered,2025-07-16 10:42:19,2025-07-17 10:42:19
O001100,C02470,2024-11-09 16:07:17,delivered,2024-11-14 16:07:17,2024-11-18 16:07:17
O001101,C00654,2024-04-24 15:31:42,delivered,2024-04-26 15:31:42,2024-05-02 15:31:42
O001102,C02281,2026-04-17 12:00:07,delivered,2026-04-29 12:00:07,2026-04-26 12:00:07
O001103,C01598,2025-09-09 00:49:30,delivered,2025-09-15 00:49:30,2025-09-13 00:49:30
O001104,C00091,2025-05-05 00:36:22,delivered,2025-05-16 00:36:22,2025-05-11 00:36:22
O001105,C01136,2026-04-08 11:36:16,delivered,2026-04-19 11:36:16,2026-04-09 11:36:16
O001106,C00911,2025-06-22 04:50:16,delivered,2025-06-27 04:50:16,2025-06-23 04:50:16
O001107,C00279,2024-10-02 06:34:53,returned,2024-10-11 06:34:53,2024-10-09 06:34:53
O001108,C00252,2026-04-25 21:24:52,delivered,2026-05-03 21:24:52,2026-04-28 21:24:52
O001109,C00524,2025-06-28 23:34:28,delivered,2025-07-06 23:34:28,2025-07-05 23:34:28
O001110,C01467,2024-12-03 08:37:26,delivered,2024-12-09 08:37:26,2024-12-07 08:37:26
O001111,C00602,2026-06-05 18:54:47,delivered,2026-06-12 18:54:47,2026-06-11 18:54:47
O001112,C00714,2025-05-14 06:01:39,delivered,2025-05-23 06:01:39,2025-05-21 06:01:39
O001113,C02029,2024-07-21 02:17:44,delivered,2024-08-02 02:17:44,2024-07-26 02:17:44
O001114,C01736,2025-03-26 01:32:39,returned,2025-04-04 01:32:39,2025-04-02 01:32:39
O001115,C01289,2025-06-14 06:45:38,shipped,2025-06-17 06:45:38,
O001116,C01220,2024-11-16 08:52:33,delivered,2024-11-21 08:52:33,2024-11-17 08:52:33
O001117,C01848,2024-12-01 21:41:27,delivered,2024-12-12 21:41:27,2024-12-09 21:41:27
O001118,C02091,2025-06-11 08:23:25,delivered,2025-06-19 08:23:25,2025-06-17 08:23:25
O001119,C02467,2025-11-10 17:35:49,delivered,2025-11-14 17:35:49,2025-11-12 17:35:49
O001120,C01432,2024-11-01 17:50:34,returned,2024-11-04 17:50:34,2024-11-03 17:50:34
O001121,C02022,2024-09-25 07:08:14,delivered,2024-09-28 07:08:14,2024-10-08 07:08:14
O001122,C00306,2025-03-06 18:55:36,delivered,2025-03-09 18:55:36,2025-03-07 18:55:36
O001123,C02210,2024-01-18 10:56:18,returned,2024-01-27 10:56:18,2024-01-23 10:56:18
O001124,C00409,2024-03-23 23:18:31,delivered,2024-03-30 23:18:31,2024-04-05 23:18:31
O001125,C02174,2026-06-15 01:33:35,delivered,2026-06-20 01:33:35,2026-06-18 01:33:35
O001126,C00185,2024-07-15 17:24:46,delivered,2024-07-24 17:24:46,2024-07-17 17:24:46
O001127,C00059,2024-11-23 02:05:09,delivered,2024-12-03 02:05:09,2024-12-02 02:05:09
O001128,C00554,2025-11-29 07:00:05,delivered,2025-12-09 07:00:05,2025-12-05 07:00:05
