customer_id,customer_name,city,region,segment,signup_date
C02205,Cliente 2205,Antofagasta,II,Retail,2024-04-08
C02206,Cliente 2206,Santiago,RM,Retail,2025-10-01
C02207,Cliente 2207,viña del mar,V,Retail,2024-09-30
C02208,Cliente 2208,Viña del Mar,V,Retail,2024-08-13
C02209,Cliente 2209,Viña del Mar,V,Retail,2024-06-13
C02210,Cliente 2210,Rancagua,VI,Retail,2024-09-09
C02211,Cliente 2211,,VIII,Corporate,2024-10-13
C02212,Cliente 2212,Viña del Mar,V,Premium,2025-04-01
C02213,Cliente 2213,rancagua,VI,Retail,2026-01-26
C02214,Cliente 2214,Antofagasta,II,Retail,2025-11-20
C02215,Cliente 2215,Santiago,RM,Retail,2025-09-22
C02216,Cliente 2216,Valparaíso,V,Retail,2025-12-16
C02217,Cliente 2217,Temuco,IX,Retail,2024-09-11
C02218,Cliente 2218,Santiago,RM,Retail,2025-07-30
C02219,Cliente 2219,Santiago,RM,Retail,2024-12-19
C02220,Cliente 2220,Puerto Montt,X,Retail,2024-09-18
C02221,Cliente 2221,Rancagua,VI,Retail,2024-08-12
C02222,Cliente 2222,Santiago,RM,Corporate,2025-01-08
C02223,Cliente 2223,Valparaíso,V,Retail,2025-07-20
C02224,Cliente 2224,Concepción,VIII,Retail,2026-05-29
C02225,Cliente 2225,Antofagasta,II,Retail,2024-03-09
C02226,Cliente 2226,Concepción,VIII,Retail,2025-04-26
C02227,Cliente 2227,La Serena,IV,Retail,2024-03-19
C02228,Cliente 2228,Talca,VII,Retail,2025-04-18
C02229,Cliente 2229,Concepción,VIII,Retail,2024-01-09
C02230,Cliente 2230,Santiago,RM,Retail,2024-02-28
C02231,Cliente 2231,Concepción,VIII,Retail,2025-09-15
C02232,Cliente 2232,Concepción,VIII,Premium,2025-12-31
C02233,Cliente 2233,Puerto Montt,X,Retail,2024-10-21
C02234,Cliente 2234,Talca,VII,Retail,2025-02-17
C02235,Cliente 2235,Viña del Mar,V,Retail,2026-05-07
C02236,Cliente 2236,Talca,VII,Premium,2024-05-09
C02237,Cliente 2237,Antofagasta,II,Retail,2025-02-26
C02238,Cliente 2238,La Serena,IV,Premium,2024-08-08
C02239,Cliente 2239,Viña del Mar,V,Premium,2026-02-06
C02240,Cliente 2240,Santiago,RM,Corporate,2025-03-25
C02241,Cliente 2241,La Serena,IV,Retail,2025-03-01
C02242,Cliente 2242,Valparaíso,V,Retail,2024-02-24
C02243,Cliente 2243,Puerto Montt,X,Retail,2024-10-28
C02244,Cliente 2244,RANCAGUA,VI,Retail,2024-12-05
C02245,Cliente 2245,Valparaíso,V,Retail,2025-12-29
C02246,Cliente 2246,Talca,VII,Retail,2025-04-04
C02247,Cliente 2247,Temuco,IX,Retail,2024-02-22
C02248,Cliente 2248,Puerto Montt,X,Premium,2024-02-07
C02249,Cliente 2249,Concepción,VIII,Corporate,2025-01-21
C02250,Cliente 2250,Antofagasta,II,Retail,2026-02-19
C02251,Cliente 2251,Santiago,RM,Retail,2024-01-13
C02252,Cliente 2252,Concepción,VIII,Retail,2025-08-04
C02253,Cliente 2253,Concepción,VIII,Premium,2024-09-28
C02254,Cliente 2254,Concepción,VIII,Corporate,2025-05-20
C02255,Cliente 2255,Viña del Mar,V,Premium,2025-01-16
C02256,Cliente 2256,Temuco,IX,Retail,2024-11-30
C02257,Cliente 2257,Talca,VII,Retail,2026-04-05
C02258,Cliente 2258,Puerto Montt,X,Retail,2024-12-02
C02259,Cliente 2259,Santiago,RM,Corporate,2024-11-03
C02260,Cliente 2260,La Serena,IV,Premium,2024-09-11
C02261,Cliente 2261,Talca,VII,Retail,2026-01-30
C02262,Cliente 2262,Concepción,VIII,Retail,2025-11-09
C02263,Cliente 2263,Puerto Montt,X,Premium,2024-06-06
C02264,Cliente 2264,Valparaíso,V,Retail,2025-05-13
C02265,Cliente 2265,Puerto Montt,X,Premium,2024-10-20
C02266,Cliente 2266,Temuco,IX,Retail,2026-05-23
C02267,Cliente 2267,Concepción,VIII,Retail,2025-05-19
C02268,Cliente 2268,Concepción,VIII,Corporate,2024-01-03
C02269,Cliente 2269,Temuco,IX,Retail,2026-04-26
C02270,Cliente 2270,ANTOFAGASTA,II,Retail,2024-02-09
C02271,Cliente 2271,La Serena,IV,Premium,2025-02-04
C02272,Cliente 2272,Talca,VII,Retail,2025-09-19
C02273,Cliente 2273,Concepción,VIII,Retail,2025-12-17
C02274,Cliente 2274,Santiago,RM,Retail,2024-12-12
C02275,Cliente 2275,Talca,VII,Retail,2025-10-31
C02276,Cliente 2276,Antofagasta,II,Retail,2024-08-03
C02277,Cliente 2277,Santiago,RM,Retail,2024-04-30
C02278,Cliente 2278,Valparaíso,V,Retail,2024-12-06
C02279,Cliente 2279,Valparaíso,V,Corporate,2025-11-15
C02280,Cliente 2280,Rancagua,VI,Retail,2025-01-07
C02281,Cliente 2281,Antofagasta,II,Retail,2026-04-12
C02282,Cliente 2282,Temuco,IX,Retail,2026-04-15
C02283,Cliente 2283,Viña del Mar,V,Premium,2024-07-07
C02284,Cliente 2284,Valparaíso,V,Retail,2024-12-08
C02285,Cliente 2285,Rancagua,VI,Corporate,2024-07-26
C02286,Cliente 2286,,IX,Premium,2025-01-16
C02287,Cliente 2287,Talca,VII,Retail,2024-05-31
C02288,Cliente 2288,Antofagasta,II,Retail,2026-06-29
C02289,Cliente 2289,Puerto Montt,X,Premium,2026-01-18
C02290,Cliente 2290,Talca,VII,Corporate,2025-04-12
C02291,Cliente 2291,Valparaíso,V,Retail,2026-06-18
C02292,Cliente 2292,La Serena,IV,Corporate,2026-05-04
C02293,Cliente 2293,Santiago,RM,Premium,2025-11-15
C02294,Cliente 2294,Santiago,RM,,2026-04-21
C02295,Cliente 2295,Valparaíso,V,Premium,2024-10-07
C02296,Cliente 2296,Talca,VII,Premium,2026-01-20
C02297,Cliente 2297,Rancagua,VI,Corporate,2024-08-06
C02298,Cliente 2298,La Serena,IV,Corporate,2025-02-02
C02299,Cliente 2299,santiago,RM,Retail,2024-03-22
C02300,Cliente 2300,Concepción,VIII,Corporate,2026-01-18
C02301,Cliente 2301,Concepción,VIII,Corporate,2024-07-27
C02302,Cliente 2302,Talca,VII,Retail,2025-10-16
C02303,Cliente 2303,Santiago,RM,Corporate,2024-03-08
C02304,Cliente 2304,Valparaíso,V,Retail,2026-05-05
C02305,Cliente 2305,Antofagasta,II,Premium,2024-12-30
C02306,Cliente 2306,Antofagasta,II,Premium,2025-09-27
C02307,Cliente 2307,Talca,VII,Premium,2025-07-01
C02308,Cliente 2308,Santiago,RM,Retail,2025-02-02
C02309,Cliente 2309,La Serena,IV,Retail,2025-09-27
C02310,Cliente 2310,La Serena,IV,Premium,2026-03-10
C02311,Cliente 2311,Temuco,IX,,2024-02-12
C02312,Cliente 2312,Temuco,IX,Retail,2025-03-01
C02313,Cliente 2313,Valparaíso,V,Retail,2025-07-28
C02314,Cliente 2314,Talca,VII,Premium,2024-12-14
C02315,Cliente 2315,Temuco,IX,Retail,2025-07-03
C02316,Cliente 2316,Antofagasta,II,Retail,2024-05-20
C02317,Cliente 2317,Puerto Montt,X,Corporate,2025-06-27
C02318,Cliente 2318,Santiago,RM,Retail,2024-10-18
C02319,Cliente 2319,Talca,VII,Retail,2026-05-22
C02320,Cliente 2320,Temuco,IX,Retail,2024-05-06
C02321,Cliente 2321,Santiago,RM,Retail,2026-05-11
C02322,Cliente 2322,Talca,VII,Corporate,2026-06-10
C02323,Cliente 2323,Puerto Montt,X,Premium,2024-02-11
C02324,Cliente 2324,ANTOFAGASTA,II,Premium,2024-05-20
C02325,Cliente 2325,Rancagua,VI,Retail,2026-04-08
C02326,Cliente 2326,Talca,VII,Premium,2024-09-10
C02327,Cliente 2327,Valparaíso,V,Retail,2024-01-18
C02328,Cliente 2328,Talca,VII,Retail,2025-02-21
C02329,Cliente 2329,La Serena,IV,Retail,2024-08-31
C02330,Cliente 2330,Talca,VII,Retail,2024-05-19
C02331,Cliente 2331,Antofagasta,II,Retail,2026-05-26
C02332,Cliente 2332,Santiago,RM,Corporate,2025-02-19
C02333,Cliente 2333,Concepción,VIII,Premium,2025-08-17
C02334,Cliente 2334,La Serena,IV,Corporate,2026-02-01
C02335,Cliente 2335,,IV,Retail,2024-04-25
C02336,Cliente 2336,Santiago,RM,Retail,2024-12-15
C02337,Cliente 2337,Valparaíso,V,Premium,2024-11-28
C02338,Cliente 2338,La Serena,IV,Premium,2024-05-29
C02339,Cliente 2339,La Serena,IV,,2024-10-07
C02340,Cliente 2340,Santiago,RM,Premium,2026-05-03
C02341,Cliente 2341,valparaíso,V,Premium,2024-05-24
C02342,Cliente 2342,Talca,VII,Retail,2025-04-10
C02343,Cliente 2343,Antofagasta,II,Premium,2025-02-03
C02344,Cliente 2344,Santiago,RM,Premium,2025-10-22
C02345,Cliente 2345,Concepción,VIII,Retail,2026-01-08
C02346,Cliente 2346,Talca,VII,Premium,2026-02-03
C02347,Cliente 2347,La Serena,IV,Premium,2024-09-15
C02348,Cliente 2348,VIÑA DEL MAR,V,Retail,2025-06-26
C02349,Cliente 2349,Santiago,RM,Retail,2025-12-07
C02350,Cliente 2350,Concepción,VIII,Retail,2024-11-09
C02351,Cliente 2351,Puerto Montt,X,Retail,2025-09-08
C02352,Cliente 2352,La Serena,IV,Premium,2024-11-28
C02353,Cliente 2353,Talca,VII,Retail,2024-08-21
C02354,Cliente 2354,Viña del Mar,V,Premium,2024-08-24
C02355,Cliente 2355,Valparaíso,V,Retail,2025-07-15
C02356,Cliente 2356,Temuco,IX,Retail,2024-09-19
C02357,Cliente 2357,Viña del Mar,V,Premium,2024-08-02
C02358,Cliente 2358,Antofagasta,II,Premium,2025-07-03
C02359,Cliente 2359,Antofagasta,II,Retail,2025-11-04
C02360,Cliente 2360,Puerto Montt,X,Premium,2024-04-12
C02361,Cliente 2361,Santiago,RM,Retail,2024-12-23
C02362,Cliente 2362,Valparaíso,V,Corporate,2025-08-08
C02363,Cliente 2363,La Serena,IV,Premium,2026-01-20
C02364,Cliente 2364,Rancagua,VI,Retail,2025-04-05
C02365,Cliente 2365,La Serena,IV,Retail,2026-02-13
C02366,Cliente 2366,Concepción,VIII,Retail,2024-01-08
C02367,Cliente 2367,Puerto Montt,X,Retail,2026-02-21
C02368,Cliente 2368,La Serena,IV,Retail,2024-06-19
C02369,Cliente 2369,Talca,VII,Corporate,2025-08-28
C02370,Cliente 2370,Viña del Mar,V,Retail,2025-08-03
C02371,Cliente 2371,Rancagua,VI,Retail,2024-09-23
C02372,Cliente 2372,Santiago,RM,Retail,2024-10-29
C02373,Cliente 2373,Viña del Mar,V,Retail,2025-12-12
C02374,Cliente 2374,Valparaíso,V,Retail,2025-02-08
C02375,Cliente 2375,Talca,VII,Retail,2026-06-15
C02376,Cliente 2376,Viña del Mar,V,Retail,2024-03-16
C02377,Cliente 2377,Valparaíso,V,Retail,2024-12-06
C02378,Cliente 2378,La Serena,IV,Retail,2026-03-19
C02379,Cliente 2379,Rancagua,VI,Retail,2026-01-08
C02380,Cliente 2380,Concepción,VIII,Retail,2026-05-17
C02381,Cliente 2381,Santiago,RM,Premium,2026-01-10
C02382,Cliente 2382,Viña del Mar,V,Retail,2025-12-05
C02383,Cliente 2383,Talca,VII,Retail,2024-02-28
C02384,Cliente 2384,Temuco,IX,Retail,2025-11-19
C02385,Cliente 2385,Antofagasta,II,Retail,2024-03-28
C02386,Cliente 2386,Rancagua,VI,Retail,2025-06-18
C02387,Cliente 2387,Viña del Mar,V,Premium,2024-11-17
C02388,Cliente 2388,Santiago,RM,Retail,2024-01-03
C02389,Cliente 2389,Valparaíso,V,Retail,2025-06-12
C02390,Cliente 2390,La Serena,IV,Retail,2026-03-27
C02391,Cliente 2391,Santiago,RM,Retail,2026-04-21
C02392,Cliente 2392,Santiago,RM,Retail,2024-02-24
C02393,Cliente 2393,Talca,VII,Retail,2024-12-29
C02394,Cliente 2394,Talca,VII,Retail,2024-03-07
C02395,Cliente 2395,Puerto Montt,X,Retail,2025-06-25
C02396,Cliente 2396,Antofagasta,II,Retail,2024-09-21
C02397,Cliente 2397,La Serena,IV,Retail,2025-01-22
C02398,Cliente 2398,Concepción,VIII,Retail,2024-05-24
C02399,Cliente 2399,Viña del Mar,V,Retail,2025-11-13
C02400,Cliente 2400,Puerto Montt,X,Premium,2024-05-13
C02401,Cliente 2401,Valparaíso,V,Retail,2026-03-07
C02402,Cliente 2402,Antofagasta,II,Corporate,2025-10-08
C02403,Cliente 2403,Antofagasta,II,Premium,2024-02-13
C02404,Cliente 2404,Temuco,IX,Retail,2024-07-10
C02405,Cliente 2405,Valparaíso,V,Retail,2024-11-11
C02406,Cliente 2406,Talca,VII,Retail,2024-01-24
C02407,Cliente 2407,Talca,VII,Retail,2026-04-30
C02408,Cliente 2408,Santiago,RM,Retail,2024-12-14
C02409,Cliente 2409,Antofagasta,II,Retail,2024-08-09
C02410,Cliente 2410,Talca,VII,Retail,2024-11-18
C02411,Cliente 2411,Valparaíso,V,Retail,2025-12-29
C02412,Cliente 2412,Valparaíso,V,Retail,2025-09-13
C02413,Cliente 2413,Rancagua,VI,Retail,2025-02-18
C02414,Cliente 2414,Santiago,RM,Premium,2024-03-26
C02415,Cliente 2415,Puerto Montt,X,Retail,2025-05-27
C02416,Cliente 2416, Santiago ,RM,Retail,2024-07-08
C02417,Cliente 2417,Valparaíso,V,Retail,2025-02-28
C02418,Cliente 2418,Santiago,RM,Retail,2025-01-21
C02419,Cliente 2419,Antofagasta,II,Premium,2025-09-02
C02420,Cliente 2420,Viña del Mar,V,Retail,2025-02-05
C02421,Cliente 2421,Valparaíso,V,Retail,2024-03-13
C02422,Cliente 2422,Valparaíso,V,Retail,2024-08-19
C02423,Cliente 2423,Viña del Mar,V,Retail,2025-02-21
C02424,Cliente 2424,Viña del Mar,V,Retail,2024-05-31
C02425,Cliente 2425,Valparaíso,V,Retail,2024-02-07
C02426,Cliente 2426,Santiago,RM,Premium,2025-10-07
C02427,Cliente 2427,Puerto Montt,X,Retail,2026-03-20
C02428,Cliente 2428,Puerto Montt,X,Premium,2024-01-19
C02429,Cliente 2429, La Serena ,IV,Retail,2025-02-11
C02430,Cliente 2430,Concepción,VIII,Retail,2024-03-15
C02431,Cliente 2431,La Serena,IV,Retail,2024-12-14
C02432,Cliente 2432,Puerto Montt,X,Retail,2025-05-12
C02433,Cliente 2433,Concepción,VIII,Retail,2025-06-21
C02434,Cliente 2434,Antofagasta,II,Premium,2024-01-06
C02435,Cliente 2435,La Serena,IV,Retail,2025-11-14
C02436,Cliente 2436,La Serena,IV,Retail,2025-01-18
C02437,Cliente 2437,Rancagua,VI,Retail,2024-01-19
C02438,Cliente 2438,viña del mar,V,Premium,2026-04-02
C02439,Cliente 2439,Rancagua,VI,Corporate,2025-08-19
C02440,Cliente 2440,Puerto Montt,X,Premium,2025-08-09
C02441,Cliente 2441,Viña del Mar,V,Premium,2026-02-02
C02442,Cliente 2442,Temuco,IX,Retail,2025-10-14
C02443,Cliente 2443,Santiago,RM,Premium,2026-06-27
C02444,Cliente 2444,Concepción,VIII,Premium,2024-04-20
C02445,Cliente 2445,Concepción,VIII,Premium,2025-03-16
C02446,Cliente 2446,Viña del Mar,V,Retail,2025-07-25
C02447,Cliente 2447,Puerto Montt,X,Corporate,2024-02-01
C02448,Cliente 2448,La Serena,IV,Retail,2024-08-13
C02449,Cliente 2449,la serena,IV,Premium,2025-06-16
C02450,Cliente 2450,Antofagasta,II,Premium,2024-12-18
C02451,Cliente 2451,Viña del Mar,V,Retail,2024-12-15
C02452,Cliente 2452,Viña del Mar,V,Premium,2025-07-11
C02453,Cliente 2453,Puerto Montt,X,Retail,2024-12-18
C02454,Cliente 2454,Talca,VII,Retail,2025-03-12
C02455,Cliente 2455,La Serena,IV,Premium,2024-11-17
C02456,Cliente 2456,La Serena,IV,Premium,2025-02-12
C02457,Cliente 2457,Talca,VII,Retail,2024-02-11
C02458,Cliente 2458,Santiago,RM,Retail,2026-05-22
C02459,Cliente 2459,Valparaíso,V,Corporate,2024-04-29
C02460,Cliente 2460,Viña del Mar,V,Retail,2026-04-23
C02461,Cliente 2461,Viña del Mar,V,Retail,2024-03-23
C02462,Cliente 2462,Santiago,RM,Retail,2026-03-03
C02463,Cliente 2463,Rancagua,VI,Retail,2025-10-04
C02464,Cliente 2464,Antofagasta,II,Retail,2025-05-22
C02465,Cliente 2465,Rancagua,VI,Premium,2026-01-13
C02466,Cliente 2466,Concepción,VIII,Retail,2025-07-22
C02467,Cliente 2467,Rancagua,VI,Corporate,2024-02-18
C02468,Cliente 2468,Antofagasta,II,Retail,2025-06-20
C02469,Cliente 2469,Rancagua,VI,Retail,2024-05-15
C02470,Cliente 2470,Puerto Montt,X,Retail,2025-07-11
C02471,Cliente 2471,Concepción,VIII,Retail,2024-03-21
C02472,Cliente 2472,Puerto Montt,X,Retail,2025-06-09
C02473,Cliente 2473,Temuco,IX,Retail,2024-07-13
C02474,Cliente 2474,Antofagasta,II,Retail,2024-02-20
C02475,Cliente 2475,Puerto Montt,X,Retail,2024-02-14
C02476,Cliente 2476,Rancagua,VI,Retail,2024-09-13
C02477,Cliente 2477,rancagua,VI,Premium,2025-05-26
C02478,Cliente 2478,Concepción,VIII,Retail,2026-06-18
C02479,Cliente 2479,Valparaíso,V,Retail,2024-09-24
C02480,Cliente 2480,Temuco,IX,Premium,2025-05-18
C02481,Cliente 2481,La Serena,IV,Premium,2025-07-06
C02482,Cliente 2482,Temuco,IX,Retail,2024-12-12
C02483,Cliente 2483,Rancagua,VI,Premium,2025-08-25
C02484,Cliente 2484,Valparaíso,V,Retail,2025-12-17
C02485,Cliente 2485,Puerto Montt,X,Retail,2026-04-06
C02486,Cliente 2486,Puerto Montt,X,Retail,2024-03-27
C02487,Cliente 2487,temuco,IX,Retail,2024-03-29
C02488,Cliente 2488,Temuco,IX,Retail,2025-04-03
C02489,Cliente 2489,Valparaíso,V,Retail,2026-02-27
C02490,Cliente 2490,Puerto Montt,X,Corporate,2026-02-12
C02491,Cliente 2491,Antofagasta,II,Retail,2025-09-30
C02492,Cliente 2492,Concepción,VIII,Retail,2024-02-08
C02493,Cliente 2493,La Serena,IV,Retail,2025-07-09
C02494,Cliente 2494,Talca,VII,Corporate,2025-10-25
C02495,Cliente 2495,Viña del Mar,V,Retail,2025-10-06
C02496,Cliente 2496,Talca,VII,Retail,2026-04-09
C02497,Cliente 2497,Concepción,VIII,Retail,2025-07-11
C02498,Cliente 2498,Concepción,VIII,Retail,2025-09-22
C02499,Cliente 2499,Valparaíso,V,Premium,2025-11-10
C02500,Cliente 2500,Concepción,VIII,Premium,2025-08-11
C00531,Cliente 0531,Viña del Mar,V,Retail,2024-11-23
C01312,Cliente 1312,PUERTO MONTT,X,Retail,2024-02-28
C02115,Cliente 2115,Antofagasta,II,Retail,2024-02-27
C02363,Cliente 2363,La Serena,IV,Premium,2026-01-20
C00804,Cliente 0804,Talca,VII,Premium,2026-01-14
C02024,Cliente 2024,Valparaíso,V,Retail,2025-09-22
C00157,Cliente 0157,Puerto Montt,X,Retail,2025-07-03
C02180,Cliente 2180,Concepción,VIII,Retail,2024-09-06
C01304,Cliente 1304,Concepción,VIII,Retail,2024-07-09
C02148,Cliente 2148,Temuco,IX,Retail,2026-05-01
C00003,Cliente 0003,Santiago,RM,Retail,2026-01-03
C01633,Cliente 1633,Santiago,RM,Corporate,2024-01-27
C00763,Cliente 0763,Puerto Montt,X,Retail,2024-12-10
C00973,Cliente 0973,Puerto Montt,X,Premium,2025-02-28
C01511,Cliente 1511,Temuco,IX,Retail,2024-04-05
C00213,Cliente 0213,Concepción,VIII,Retail,2026-04-28
C01104,Cliente 1104,Puerto Montt,X,Premium,2024-03-30
C00123,Cliente 0123,TEMUCO,IX,Retail,2024-04-28
