order_id,order_item_id,product_id,quantity,unit_price,discount_pct,freight_value,item_total
O001275,1,P0130,1,491.43,0,4.92,496.35
O001275,2,P0252,2,259.81,0,8.97,528.59
O001276,1,P0104,1,521.9,0.1,2,471.71
O001276,2,P0126,2,311.62,0,9.5,632.74
O001277,1,P0316,1,419.97,0.2,12.83,348.81
O001277,2,P0121,1,97.09,0.05,4.3,96.54
O001278,1,P0095,1,97.16,0,4.72,101.88
O001278,2,P0274,1,832.77,0,17.01,849.78
O001279,1,P0017,1,237.22,0.05,9.73,235.09
O001280,1,P0141,2,92.1,0,4.01,188.21
O001281,1,P0268,1,214.47,0,2,216.47
O001281,2,P0166,1,20.64,0.05,8.09,27.7
O001282,1,P0159,2,343.13,0.1,5.87,623.5
O001282,2,P0258,1,81.39,0.1,21.06,94.31
O001283,1,P0194,2,140.84,0,13.23,294.91
O001284,1,P0164,1,13.57,0,6.4,19.97
O001285,1,P0317,2,811.43,0.2,12.21,1310.5
O001286,1,P0144,1,649.77,0.1,19.48,604.27
O001286,2,P0043,1,118.53,0,7.09,125.62
O001287,1,P0058,1,156.02,0,21.95,177.97
O001288,1,P0266,3,242.67,0,2,730.01
O001288,2,P0299,1,28.85,0,11.32,40.17
O001288,3,P0309,1,541.39,0,18.75,560.14
O001288,4,P0298,1,410.7,0.05,4.29,394.45
O001289,1,P0181,1,364.59,0.05,15.64,362.0
O001289,2,P0158,4,130.71,0,20.68,543.52
O001290,1,P0056,1,581.05,0.15,2,495.89
O001291,1,P0011,2,363.12,0.15,4.36,621.66
O001292,1,P0237,1,956.17,0.05,2,910.36
O001293,1,P0140,1,227.4,0.15,12.83,206.12
O001294,1,P0128,3,835.43,0,5.18,2511.47
O001294,2,P0004,4,803.36,0,2,3215.44
O001294,3,P0314,1,745.22,0,9.1,754.32
O001295,1,P0026,2,659.65,0.15,2,1123.4
O001296,1,P0233,2,84.69,0.15,13.08,157.05
O001296,2,P0318,1,432.06,0.05,24.55,435.01
O001296,3,P0141,1,92.1,0,2,94.1
O001296,4,P0055,1,237.15,0,12.58,249.73
O001297,1,P0318,3,432.06,0.05,12.38,1243.75
O001298,1,P0056,1,581.05,0,14.73,595.78
O001298,2,P0270,1,949.79,0,9.67,959.46
O001299,1,P0234,4,354.24,0.05,13.76,1359.87
O001300,1,P0140,1,227.4,0.1,7.26,211.92
O001300,2,P0101,1,92.83,0,23.13,115.96
O001300,3,P0062,1,673.39,0,9.4,682.79
O001301,1,P0040,1,354.01,0.15,14.64,315.55
O001302,1,P0179,2,159.25,0,15.29,333.79
O001303,1,P0139,1,531.18,0,8.98,540.16
O001303,2,P0004,1,803.36,0,12.16,815.52
O001303,3,P0317,3,811.43,0,8.84,2443.13
O001303,4,P0046,1,190.18,0,10.19,200.37
O001304,1,P0072,2,38.74,0.1,11.65,81.38
O001305,1,P0313,1,555.72,0,6.51,562.23
O001306,1,P0023,1,587.39,0,17.49,604.88
O001306,2,P0170,2,444.66,0,12.56,901.88
O001307,1,P0178,1,294.67,0,2.04,296.71
O001307,2,P0315,1,174.01,0.05,17.41,182.72
O001308,1,P0081,3,312.38,0.15,17.11,813.68
O001308,2,P0185,1,8.75,0,4.86,13.61
O001309,1,P0165,1,27.21,0,7.3,34.51
O001309,2,P0091,2,86.5,0,18.03,191.03
O001309,3,P0306,5,219.19,0,15.52,1111.47
O001310,1,P0155,1,88.23,0,15.27,103.5
O001311,1,P0320,2,907.09,0.15,5.09,1547.14
O001312,1,P0053,4,360.49,0,4.74,1446.7
O001313,1,P0263,1,574.22,0,2,576.22
O001314,1,P0165,1,27.21,0.05,5.99,31.84
O001315,1,P0090,2,907.45,0,14.96,1829.86
O001316,1,P0071,1,250.08,0.2,21.6,221.66
O001317,1,P0192,1,951.76,0.05,9.97,914.14
O001317,2,P0007,1,306.83,0.05,2,293.49
O001318,1,P0019,1,618.71,0,23.77,642.48
O001318,2,P0073,3,139.62,0.15,22.13,378.16
O001319,1,P0035,1,544.32,0.05,6.52,523.62
O001320,1,P0029,1,490.19,0,19.44,509.63
O001320,2,P0074,5,81.29,0.1,2,367.81
O001320,3,P0237,2,956.17,0,8.74,1921.08
O001321,1,P0317,1,811.43,0,13.51,824.94
O001321,2,P0300,1,398.18,0,18.89,417.07
O001322,1,P0137,2,168.37,0.05,11.68,331.58
O001323,1,P0096,1,224.82,0.1,7.0,209.34
O001324,1,P0275,1,515.35,0,23.97,539.32
O001324,2,P0021,2,806.92,0.05,20.51,1553.66
O001325,1,P0273,1,75.24,0,12.82,88.06
O001326,1,P0103,3,158.36,0,5.52,480.6
O001327,1,P0277,1,49.26,0,20.42,69.68
O001327,2,P0155,1,88.23,0,2,90.23
O001328,1,P0101,2,92.83,0,16.7,202.36
O001328,2,P0169,3,410.06,0.05,20.4,1189.07
O001328,3,P0043,1,118.53,0,10.19,128.72
O001329,1,P0222,1,182.56,0,29.43,211.99
O001330,1,P0138,1,870.78,0,19.98,890.76
O001331,1,P0134,2,574.47,0.15,14.7,991.3
O001332,1,P0068,1,148.48,0.1,10.39,144.02
O001333,1,P0158,2,130.71,0,32.67,294.09
O001334,1,P0006,3,202.12,0,8.41,614.77
O001334,2,P0290,1,617.79,0,5.22,623.01
O001335,1,P0072,3,38.74,0.15,13.2,111.99
O001336,1,P0115,1,602.48,0.05,6.22,578.58
O001337,1,P0201,1,583.78,0.05,17.47,572.06
O001338,1,P0034,1,293.49,0.05,13.2,292.02
O001339,1,P0149,1,858.19,0,11.35,869.54
O001339,2,P0044,4,456.63,0,2,1828.52
O001340,1,P0073,2,139.62,0,12.72,291.96
O001340,2,P0267,2,1088.78,0,8.68,2186.24
O001340,3,P0144,1,649.77,0,4.26,654.03
O001340,4,P0136,1,784.55,0,25.99,810.54
O001341,1,P0108,1,957.8,0.1,7.88,869.9
O001341,2,P0270,1,949.79,0.1,2,856.81
O001342,1,P0175,2,568.15,0.1,19.44,1042.11
O001343,1,P0261,1,745.54,0.1,19.26,690.25
O001343,2,P0084,2,294.21,0.05,9.02,568.02
O001343,3,P0262,1,519.27,0,16.92,536.19
O001343,4,P0304,1,396.52,0,20.08,416.6
O001344,1,P0046,1,190.18,0.1,349.31,520.47
O001345,1,P0152,1,817.49,0.05,5.86,782.48
O001346,1,P0312,1,681.66,0,18.18,699.84
O001347,1,P0199,2,324.1,0.15,7.43,558.4
O001347,2,P0206,1,75.89,0,23.36,99.25
O001347,3,P0285,1,53.42,0.1,26.52,74.6
O001348,1,P0293,2,564.26,0.05,10.5,1082.59
O001348,2,P0210,1,949.92,0.05,13.04,915.46
O001349,1,P0280,2,128.6,0.1,2,233.48
O001350,1,P0082,2,362.46,0,19.65,744.57
O001351,1,P0173,1,758.26,0.1,14.74,697.17
O001352,1,P0311,1,347.85,0.1,3.76,316.83
O001352,2,P0263,1,574.22,0.1,16.68,533.48
O001352,3,P0133,1,17.03,0,18.57,35.6
O001353,1,P0251,3,266.39,0.15,8.14,687.43
O001354,1,P0307,1,69.12,0.05,23.12,88.78
O001354,2,P0024,1,832.14,0,25.97,858.11
O001355,1,P0228,1,539.71,0,7.54,547.25
O001356,1,P0136,1,784.55,0,2,786.55
O001357,1,P0275,1,515.35,0.15,18.38,456.43
O001357,2,P0273,2,75.24,0.15,25.43,153.34
O001358,1,P0039,1,205.22,0,8.25,213.47
O001358,2,P0160,1,413.02,0,21.13,434.15
O001359,1,P0022,1,623.29,0.05,6.28,598.41
O001359,2,P0305,1,330.82,0.1,17.29,315.03
O001359,3,P0165,1,27.21,0,24.92,52.13
O001360,1,P0207,1,469.0,0,21.03,490.03
O001360,2,P0084,2,294.21,0.05,13.14,572.14
O001360,3,P0164,1,13.57,0.1,13.43,25.64
O001361,1,P0096,1,224.82,0,7.63,232.45
O001362,1,P0234,1,354.24,0.05,15.52,352.05
O001363,1,P0280,1,128.6,0.1,8.43,124.17
O001364,1,P0202,2,115.37,0,13.7,244.44
O001365,1,P0240,1,237.45,0,11.32,248.77
O001366,1,P0215,1,1003.36,0,4.23,1007.59
O001366,2,P0029,2,490.19,0,10.92,991.3
O001366,3,P0210,1,949.92,0.1,7.54,862.47
O001367,1,P0120,2,62.98,0,3.44,129.4
O001368,1,P0238,1,645.9,0.15,9.07,558.09
O001368,2,P0019,1,618.71,0.1,4.9,561.74
O001369,1,P0093,1,952.7,0.15,10.09,819.89
O001370,1,P0127,2,597.61,0,6.64,1201.86
O001370,2,P0149,5,858.19,0.1,9.86,3871.72
O001371,1,P0255,1,854.74,0.2,11.91,695.7
O001371,2,P0106,1,236.99,0,14.4,251.39
O001372,1,P0102,4,249.53,0.1,21.3,919.61
O001373,1,P0022,1,623.29,0,9.94,633.23
O001374,1,P0041,1,126.39,0,18.5,144.89
O001375,1,P0244,1,316.68,0.1,2,287.01
O001376,1,P0125,2,329.73,0.2,9.32,536.89
O001376,2,P0229,1,81.64,0.05,12.32,89.88
O001377,1,P0316,1,419.97,0,8.01,427.98
O001378,1,P0096,1,224.82,0.1,4.76,207.1
O001378,2,P0154,1,25.6,0,22.87,48.47
O001379,1,P0147,1,535.43,0,5.16,540.59
O001380,1,P0057,2,286.31,0,12.18,584.8
O001381,1,P0060,2,27.23,0.05,2.61,54.35
O001381,2,P0289,1,88.04,0.1,9.49,88.73
O001382,1,P0066,5,451.94,0,15.28,2274.98
O001383,1,P0135,2,504.23,0.1,15.55,923.16
O001384,1,P0220,2,103.24,0,10.95,217.43
O001385,1,P0141,1,92.1,0,6.97,99.07
O001385,2,P0046,1,190.18,0,4.4,194.58
O001385,3,P0219,1,553.58,0.1,10.21,508.43
O001386,1,P0124,2,336.97,0,11.38,685.32
O001386,2,P0260,2,623.36,0.05,6.52,1190.9
O001387,1,P0208,1,723.84,0,2,725.84
O001388,1,P0320,1,907.09,0,8.25,915.34
O001388,2,P0111,1,127.38,0.05,23.22,144.23
O001389,1,P0115,2,602.48,0.05,12.89,1157.6
O001390,1,P0116,1,339.23,0,15.67,354.9
O001391,1,P0095,1,97.16,0,23.64,120.8
O001392,1,P0197,2,756.59,0.15,18.01,1304.21
O001392,2,P0207,2,469.0,0.1,18.91,863.11
O001392,3,P0052,1,782.48,0,11.43,793.91
O001392,4,P0044,5,456.63,0.05,18.43,2187.42
O001393,1,P0196,1,753.97,0,26.33,780.3
O001393,2,P0144,1,649.77,0,14.61,664.38
O001394,1,P0179,2,159.25,0,3.44,321.94
O001395,1,P0025,1,343.24,0.1,8.38,317.3
O001396,1,P0090,1,907.45,0.15,17.94,789.27
O001397,1,P0087,2,118.02,0,5.82,241.86
O001398,1,P0298,2,410.7,0.15,20.98,719.17
O001398,2,P0077,1,20.98,0,10.11,31.09
O001398,3,P0239,3,873.44,0,19.56,2639.88
O001399,1,P0264,1,502.16,0.2,15.76,417.49
O001400,1,P0241,1,307.92,0.1,15.47,292.6
O001401,1,P0232,2,295.67,0,2,593.34
O001401,2,P0014,1,187.84,0.1,16.74,185.8
O001401,3,P0258,1,81.39,0.15,3.69,72.87
O001401,4,P0218,2,363.84,0,13.91,741.59
O001402,1,P0090,1,907.45,0,9.4,916.85
O001402,2,P0223,1,72.48,0.05,2,70.86
O001403,1,P0225,2,84.06,0.05,14.88,174.59
O001404,1,P0017,1,237.22,0.1,9.69,223.19
O001405,1,P0147,1,535.43,0,20.87,556.3
O001406,1,P0201,1,583.78,0,20.76,604.54
O001406,2,P0234,1,354.24,0,16.65,370.89
O001407,1,P0313,2,555.72,0,19.03,1130.47
O001407,2,P0294,1,73.38,0.15,6.22,68.59
O001408,1,P0177,1,95.11,0,8.35,103.46
O001409,1,P0158,1,130.71,0,4.7,135.41
O001410,1,P0246,1,236.21,0,3.03,239.24
O001410,2,P0249,1,575.36,0,9.63,584.99
O001411,1,P0107,1,435.88,0,27.58,463.46
O001411,2,P0307,2,69.12,0,14.94,153.18
O001411,3,P0079,1,165.37,0.15,10.32,150.88
O001412,1,P0025,3,343.24,0,8.09,1037.81
O001413,1,P0312,4,681.66,0.1,7.96,2461.94
O001413,2,P0087,3,118.02,0,18.3,372.36
O001413,3,P0151,1,785.65,0,6.36,792.01
O001414,1,P0117,3,794.64,0.1,13.91,2159.44
O001415,1,P0054,2,429.08,0.05,2,817.25
O001415,2,P0137,1,168.37,0,8.2,176.57
O001416,1,P0119,1,229.62,0.1,12.88,219.54
O001417,1,P0245,1,489.42,0,16.29,505.71
O001418,1,P0112,1,400.76,0.05,4.14,384.86
O001418,2,P0091,1,86.5,0.1,10.66,88.51
O001419,1,P0178,2,294.67,0,6.83,596.17
O001420,1,P0266,2,242.67,0.05,11.62,472.69
O001421,1,P0067,1,355.88,0.05,24.47,362.56
O001422,1,P0086,1,579.39,0.05,15.85,566.27
O001423,1,P0026,1,659.65,0.15,2,562.7
O001424,1,P0278,1,480.16,0,12.84,493.0
O001424,2,P0168,1,45.44,0,7.68,53.12
O001425,1,P0065,2,492.73,0.05,16.43,952.62
O001426,1,P0277,1,49.26,0,4.78,54.04
O001426,2,P0219,2,553.58,0.1,29.52,1025.96
O001427,1,P0308,1,109.62,0,5.15,114.77
O001427,2,P0043,1,118.53,0,16.6,135.13
O001427,3,P0025,2,343.24,0,9.96,696.44
O001427,4,P0119,3,229.62,0.05,6.48,660.9
O001428,1,P0306,1,219.19,0.1,2.98,200.25
O001428,2,P0059,1,953.24,0.05,19.81,925.39
O001429,1,P0085,1,554.3,0.1,12.73,511.6
O001430,1,P0170,2,444.66,0,8.28,897.6
O001431,1,P0024,1,832.14,0,19.99,852.13
O001432,1,P0009,2,17.8,0.1,12.19,44.23
O001433,1,P0167,1,9.0,0.1,19.75,27.85
O001434,1,P0237,4,956.17,0,26.64,3851.32
O001435,1,P0252,1,259.81,0,3.81,263.62
O001436,1,P0258,2,81.39,0,13.87,176.65
O001437,1,P0162,1,529.22,0,19.08,548.3
O001437,2,P0255,1,854.74,0.1,4.88,774.15
O001437,3,P0048,1,920.6,0.15,2,784.51
O001438,1,P0088,1,259.63,0,2,261.63
O001438,2,P0192,2,951.76,0,14.38,1917.9
O001439,1,P0094,4,756.84,0,19.15,3046.51
O001439,2,P0008,1,193.75,0.15,2,166.69
O001440,1,P0215,1,1003.36,0.15,2,854.86
O001440,2,P0213,1,693.96,0,35.76,729.72
O001441,1,P0283,1,433.94,0.1,26.03,416.58
O001441,2,P0066,1,451.94,0,16.93,468.87
O001441,3,P0110,2,1039.88,0,9.19,2088.95
O001441,4,P0104,1,521.9,0.15,26.24,469.85
O001442,1,P0261,1,745.54,0.15,11.02,644.73
O001443,1,P0108,1,957.8,0,12.6,970.4
O001443,2,P0025,1,343.24,0.1,12.61,321.53
O001444,1,P0100,2,237.44,0,9.24,484.12
O001444,2,P0149,2,858.19,0,10.59,1726.97
O001444,3,P0008,1,193.75,0,2,195.75
O001445,1,P0317,2,811.43,0,14.49,1637.35
O001446,1,P0183,1,808.84,0,11.29,820.13
O001446,2,P0044,4,456.63,0.05,2,1737.19
O001446,3,P0307,2,69.12,0.2,21.55,132.14
O001447,1,P0135,1,504.23,0,6.33,510.56
O001448,1,P0118,3,588.11,0.1,19.29,1607.19
O001448,2,P0294,1,73.38,0,12.37,85.75
O001449,1,P0121,2,97.09,0,8.28,202.46
O001450,1,P0062,1,673.39,0,14.88,688.27
O001451,1,P0238,1,645.9,0.05,11.67,625.27
O001451,2,P0072,1,38.74,0.05,19.81,56.61
O001452,1,P0172,2,461.92,0.1,25.47,856.93
O001453,1,P0287,1,756.46,0,2,758.46
O001454,1,P0043,2,118.53,0,14.78,251.84
O001454,2,P0262,1,519.27,0.05,8.24,501.55
O001455,1,P0209,1,690.43,0.15,9.83,596.7
O001455,2,P0083,2,594.36,0,4.31,1193.03
O001456,1,P0279,1,489.87,0,13.46,503.33
O001457,1,P0120,1,62.98,0.05,7.79,67.62
O001458,1,P0085,1,554.3,0,9.02,563.32
O001459,1,P0307,1,69.12,0.1,15.54,77.75
O001459,2,P0180,1,358.61,0,16.34,374.95
O001460,1,P0170,1,444.66,0.15,11.52,389.48
O001460,2,P0253,1,162.64,0,18.98,181.62
O001461,1,P0082,1,362.46,0.05,9.91,354.25
O001462,1,P0093,1,952.7,0.2,11.8,773.96
O001462,2,P0272,5,724.17,0,9.97,3630.82
O001463,1,P0179,1,159.25,0.05,12.26,163.55
O001463,2,P0028,5,305.36,0.05,11.27,1461.73
O001464,1,P0285,1,53.42,0.05,2,52.75
O001464,2,P0229,1,81.64,0,21.58,103.22
O001465,1,P0018,1,598.9,0,12.38,611.28
O001465,2,P0033,1,310.62,0,12.11,322.73
O001466,1,P0257,1,486.52,0.15,13.21,426.75
O001466,2,P0155,2,88.23,0,6.56,183.02
O001467,1,P0204,1,387.0,0.2,27.2,336.8
O001468,1,P0105,1,18.23,0,13.12,31.35
O001468,2,P0089,1,625.43,0,10.5,635.93
O001469,1,P0302,2,340.59,0,11.64,692.82
O001470,1,P0099,1,458.56,0,14.76,473.32
O001471,1,P0121,2,97.09,0.1,13.26,188.02
O001472,1,P0011,4,363.12,0.1,6.56,1313.79
O001472,2,P0103,20,158.36,0,23.17,3190.37
O001473,1,P0147,1,535.43,0,2.17,537.6
O001474,1,P0005,1,9999.99,0,13.24,10013.23
O001475,1,P0090,2,907.45,0,5.25,1820.15
O001476,1,P0110,1,1039.88,0,30.68,1070.56
O001476,2,P0099,2,458.56,0,3.69,920.81
O001477,1,P0092,2,901.51,0,7.77,1810.79
O001477,2,P0042,1,584.05,0,17.3,601.35
O001478,1,P0269,2,256.16,0,12.51,524.83
O001478,2,P0109,2,194.26,0.1,30.56,380.23
O001479,1,P0260,1,623.36,0,28.46,651.82
O001480,1,P0224,1,355.54,0,2,357.54
O001481,1,P0295,2,164.98,0,14.72,344.68
O001482,1,P0151,1,785.65,0,18.46,804.11
O001483,1,P0010,2,362.93,0.2,10.13,590.82
O001484,1,P0100,2,237.44,0,10.51,485.39
O001484,2,P0029,1,490.19,0,16.11,506.3
O001485,1,P0237,1,956.17,0,16.89,973.06
O001485,2,P0117,1,794.64,0.15,3.55,678.99
O001485,3,P0071,1,250.08,0,2.06,252.14
O001485,4,P0091,4,86.5,0.1,6.7,318.1
O001486,1,P0132,1,107.93,0,2,109.93
O001486,2,P0140,1,227.4,0.05,2,218.03
O001486,3,P0141,1,92.1,0.1,19.83,102.72
O001487,1,P0076,2,1058.97,0,28.43,2146.37
O001487,2,P0124,4,336.97,0,16.83,1364.71
O001487,3,P0036,1,67.34,0,19.48,86.82
O001487,4,P0062,1,673.39,0,17.1,690.49
O001488,1,P0251,1,266.39,0,25.96,292.35
O001488,2,P0049,2,841.2,0,9.98,1692.38
O001489,1,P0266,1,242.67,0.05,4.69,235.23
O001489,2,P0081,1,312.38,0,16.36,328.74
O001489,3,P0210,1,949.92,0,9.29,959.21
O001490,1,P0236,1,397.11,0,2,399.11
O001490,2,P0039,1,205.22,0.1,11.89,196.59
O001491,1,P0266,2,242.67,0,7.86,493.2
O001492,1,P0200,1,499.63,0.1,17.51,467.18
O001493,1,P0068,1,148.48,0,24.83,173.31
O001494,1,P0111,1,127.38,0,12.66,140.04
O001494,2,P0244,1,316.68,0.1,5.33,290.34
O001495,1,P0140,5,227.4,0.1,10.71,1034.01
O001496,1,P0028,1,305.36,0,2,307.36
O001496,2,P0051,2,371.95,0.2,8.45,603.57
O001497,1,P0095,1,97.16,0.15,8.78,91.37
O001497,2,P0244,1,316.68,0,24.06,340.74
O001497,3,P0087,1,118.02,0,12.9,130.92
O001498,1,P0279,1,489.87,0,4.42,494.29
O001499,1,P0256,1,847.43,0,6.69,854.12
O001499,2,P0200,1,499.63,0.05,15.86,490.51
O001500,1,P0069,1,423.73,0.05,8.42,410.96
O001501,1,P0173,1,758.26,0,13.87,772.13
O001502,1,P0271,1,775.17,0.05,11.38,747.79
O001503,1,P0260,1,623.36,0.05,15.3,607.49
O001503,2,P0284,1,501.64,0,2.88,504.52
O001504,1,P0119,3,229.62,0.15,10.13,595.66
O001505,1,P0030,2,122.57,0,5.39,250.53
O001506,1,P0206,2,75.89,0,5.75,157.53
O001506,2,P0159,1,343.13,0.1,22.62,331.44
O001506,3,P0289,1,88.04,0.05,7.89,91.53
O001506,4,P0103,1,158.36,0.1,17.12,159.64
O001507,1,P0043,1,118.53,0,12.36,130.89
O001508,1,P0083,1,594.36,0,15.73,610.09
O001508,2,P0182,1,150.43,0.2,6.02,126.36
O001509,1,P0243,1,711.65,0,17.8,729.45
O001509,2,P0023,1,587.39,0.05,8.71,566.73
O001510,1,P0053,2,360.49,0,7.45,728.43
O001511,1,P0067,1,355.88,0,6.41,362.29
O001512,1,P0302,1,340.59,0,2,342.59
O001512,2,P0179,1,159.25,0,13.18,172.43
O001513,1,P0280,1,128.6,0,6.25,134.85
O001514,1,P0182,1,150.43,0.15,2.01,129.88
O001514,2,P0074,1,81.29,0,10.34,91.63
O001515,1,P0211,2,980.09,0.1,12.14,1776.3
O001516,1,P0157,1,807.11,0.05,9.99,776.74
O001517,1,P0156,1,90.87,0,6.59,97.46
O001517,2,P0272,3,724.17,0,18.21,2190.72
O001518,1,P0062,2,673.39,0,25.24,1372.02
O001518,2,P0011,1,363.12,0.15,15.03,323.68
O001518,3,P0142,1,483.04,0.1,11.12,445.86
O001519,1,P0223,2,72.48,0.15,10.33,133.55
O001520,1,P0182,2,150.43,0.2,5.23,245.92
O001520,2,P0090,1,907.45,0.15,6.46,777.79
O001520,3,P0098,3,701.13,0,12.92,2116.31
O001520,4,P0261,1,745.54,0.1,16.9,687.89
O001521,1,P0221,5,188.81,0,20.97,965.02
O001522,1,P0160,1,413.02,0.1,2,373.72
O001522,2,P0065,1,492.73,0,9.3,502.03
O001522,3,P0291,1,657.02,0.1,18.44,609.76
O001523,1,P0304,2,396.52,0.1,13.21,726.95
O001523,2,P0234,1,354.24,0,2.4,356.64
O001523,3,P0005,1,9999.99,0.05,18.44,9518.43
O001524,1,P0127,1,597.61,0,8.76,606.37
O001524,2,P0089,2,625.43,0,19.26,1270.12
O001525,1,P0041,1,126.39,0,17.46,143.85
O001525,2,P0030,1,122.57,0,11.51,134.08
O001526,1,P0002,1,556.12,0,15.52,571.64
O001526,2,P0296,2,428.51,0,5.29,862.31
O001526,3,P0298,1,410.7,0.15,22.29,371.38
O001527,1,P0005,2,9999.99,0.1,14.86,18014.84
O001528,1,P0194,1,140.84,0.05,24.69,158.49
O001528,2,P0003,1,146.76,0.05,16.51,155.93
O001529,1,P0142,1,483.04,0.1,10.42,445.16
O001530,1,P0290,1,617.79,0,2.39,620.18
O001530,2,P0234,1,354.24,0.1,10.69,329.51
O001531,1,P0245,3,489.42,0,21.04,1489.3
O001532,1,P0025,1,343.24,0,32.74,375.98
O001532,2,P0097,1,267.08,0.1,15.76,256.13
O001532,3,P0116,1,339.23,0.1,26.73,332.04
O001533,1,P0159,2,343.13,0.1,8.84,626.47
O001533,2,P0151,1,785.65,0,5.05,790.7
O001534,1,P0058,1,156.02,0,12.37,168.39
O001535,1,P0253,1,162.64,0,23.44,186.08
O001536,1,P0134,3,574.47,0,14.43,1737.84
O001537,1,P0187,1,106.77,0.15,9.65,100.4
O001537,2,P0222,1,182.56,0,6.71,189.27
O001537,3,P0043,2,118.53,0.1,7.45,220.8
O001537,4,P0086,1,579.39,0,11.74,591.13
O001538,1,P0230,1,438.21,0,17.77,455.98
O001539,1,P0059,1,953.24,0.1,18.25,876.17
O001540,1,P0160,1,413.02,0.15,9.52,360.59
O001541,1,P0060,1,27.23,0,5.85,33.08
O001542,1,P0235,1,6.83,0.15,17.84,23.65
O001542,2,P0092,1,901.51,0,16.26,917.77
O001543,1,P0273,1,75.24,0,25.14,100.38
O001544,1,P0201,1,583.78,0,25.73,609.51
O001545,1,P0155,1,88.23,0,21.47,109.7
O001545,2,P0258,1,81.39,0,4.22,85.61
O001546,1,P0071,1,250.08,0,9.13,259.21
O001547,1,P0068,2,148.48,0.1,11.0,278.26
O001548,1,P0155,1,88.23,0,2.57,90.8
O001549,1,P0094,1,756.84,0.05,19.82,738.82
O001549,2,P0050,2,745.53,0.15,8.8,1276.2
O001549,3,P0030,1,122.57,0.1,21.4,131.71
O001550,1,P0318,1,432.06,0.15,10.12,377.37
O001550,2,P0067,1,355.88,0,24.3,380.18
O001551,1,P0217,2,390.23,0.05,7.66,749.1
O001552,1,P0102,1,249.53,0.15,10.71,222.81
O001552,2,P0208,1,723.84,0,2,725.84
O001552,3,P0036,1,67.34,0,24.95,92.29
O001553,1,P0176,5,265.34,0,16.33,1343.03
O001553,2,P0268,3,214.47,0,7.39,650.8
O001554,1,P0159,1,343.13,0.15,15.91,307.57
O001554,2,P0137,1,168.37,0,24.97,193.34
O001554,3,P0064,1,145.78,0,8.94,154.72
O001555,1,P0090,4,907.45,0.15,25.06,3110.39
O001555,2,P0123,1,202.44,0,14.34,216.78
O001556,1,P0241,3,307.92,0.05,7.24,884.81
O001557,1,P0159,1,343.13,0,11.36,354.49
O001557,2,P0033,1,310.62,0,7.48,318.1
O001558,1,P0192,1,951.76,0.05,5.83,910.0
O001558,2,P0023,3,587.39,0.15,8.25,1506.09
O001559,1,P0083,1,594.36,0.1,16.67,551.59
O001560,1,P0110,1,1039.88,0,4.32,1044.2
O001561,1,P0160,1,413.02,0.1,14.38,386.1
O001562,1,P0009,1,17.8,0.15,4.29,19.42
O001563,1,P0033,4,310.62,0.05,13.4,1193.76
O001564,1,P0071,1,250.08,0,4.95,255.03
O001565,1,P0305,1,330.82,0.05,24.44,338.72
O001565,2,P0051,3,371.95,0.15,15.58,964.05
O001565,3,P0131,2,185.19,0.1,15.7,349.04
O001566,1,P0316,2,419.97,0.15,10.41,724.36
O001567,1,P0277,1,49.26,0,8.71,57.97
O001567,2,P0043,1,118.53,0.2,8.08,102.9
O001568,1,P0262,1,519.27,0,22.33,541.6
O001568,2,P0153,1,339.5,0,7.68,347.18
O001568,3,P0038,2,778.2,0.1,9.2,1409.96
O001569,1,P0149,1,858.19,0.05,4.87,820.15
O001570,1,P0135,1,504.23,0,7.56,511.79
O001571,1,P0111,1,127.38,0.1,7.53,122.17
O001571,2,P0130,1,491.43,0.1,30.39,472.68
O001571,3,P0260,3,623.36,0,2,1872.08
O001572,1,P0195,1,256.53,0,16.27,272.8
O001573,1,P0134,1,574.47,0.15,2,490.3
O001574,1,P0144,2,649.77,0.1,17.47,1187.06
O001575,1,P0034,2,293.49,0.1,20.33,548.61
O001576,1,P0201,1,583.78,0,22.63,606.41
O001576,2,P0098,2,701.13,0,23.71,1425.97
O001577,1,P0054,1,429.08,0,25.46,454.54
O001578,1,P0119,1,229.62,0.1,16.05,222.71
O001579,1,P0026,1,659.65,0,24.81,684.46
O001580,1,P0260,1,623.36,0.1,12.84,573.86
O001581,1,P0173,1,758.26,0,9.07,767.33
O001581,2,P0200,2,499.63,0,2,1001.26
O001582,1,P0235,5,6.83,0.05,14.53,46.97
O001582,2,P0230,1,438.21,0,5.76,443.97
O001583,1,P0114,1,967.11,0,20.21,987.32
O001583,2,P0020,1,1036.19,0,13.73,1049.92
O001584,1,P0294,1,73.38,0.1,13.86,79.9
O001584,2,P0270,1,949.79,0,13.68,963.47
O001584,3,P0245,1,489.42,0,14.19,503.61
O001584,4,P0225,1,84.06,0.1,11.9,87.55
O001585,1,P0294,3,73.38,0,2,222.14
O001586,1,P0123,1,202.44,0,14.43,216.87
O001587,1,P0241,1,307.92,0,22.79,330.71
O001587,2,P0306,1,219.19,0,2,221.19
O001588,1,P0199,1,324.1,0.2,8.99,268.27
O001589,1,P0101,2,92.83,0,23.92,209.58
O001590,1,P0152,1,817.49,0,7.96,825.45
O001591,1,P0301,1,263.33,0.05,21.31,271.47
O001591,2,P0212,1,486.38,0.1,19.48,457.22
O001592,1,P0024,1,832.14,0,22.7,854.84
O001592,2,P0027,1,406.86,0,6.08,412.94
